avg_rev_last_1000,time_to_converge,avg_regret_of_seller,alpha,gamma,episodes,auction_type,init,exploration,asynchronous,n_bidders,median_opp_past_bid_index,winner_bid_index_state
1.0,14146,0.031127215576704784,0.07142292225526176,0.6220370088711703,57265,second,random,egreedy,0,4,False,False
1.0,25396,0.03712447828280512,0.040766784279260136,0.8569392992332298,87212,second,zeros,egreedy,1,4,True,True
0.7845,13153,0.28273381294964023,0.0412136379275893,0.5095601412804658,13344,first,random,egreedy,1,2,False,False
0.9000000000000002,1000,0.08633519096741893,0.07059212515768337,0.4903571296507101,75903,first,zeros,egreedy,1,6,False,True
1.0,12846,0.015893257156949378,0.06602733339778409,0.8960112312202659,97318,second,random,egreedy,1,6,False,True
0.9000000000000002,66329,0.2637668749414645,0.08162779318840375,0.08903010368826247,74741,first,random,egreedy,0,2,False,False
0.9025000000000002,8922,0.12400459907166887,0.02068458711533392,0.8193213078638153,23483,first,zeros,egreedy,1,4,False,True
0.8424,1000,0.14874070520508514,0.08775265250709888,0.05807362211241685,95887,second,random,boltzmann,0,4,False,False
0.9000000000000002,11233,0.11567508180276577,0.07193412026791282,0.7456993732056333,41869,first,random,egreedy,1,4,True,False
1.0,23945,0.031289995236813216,0.040182043108866666,0.4911414537943855,96574,second,random,egreedy,0,4,False,False
1.0,36990,0.13706739148477054,0.09801945545206976,0.5204233258278529,48196,second,zeros,egreedy,1,2,False,False
1.0,56789,0.144772283623801,0.09515696769683939,0.7806863506727251,71207,second,zeros,egreedy,1,2,False,True
1.0,41800,0.15355400628048899,0.02132379782094359,0.4661349488742373,50633,second,random,egreedy,1,2,True,True
0.9000000000000002,16981,0.11499452267079917,0.09343672979938976,0.5115100480909234,74854,first,zeros,egreedy,0,4,False,True
0.9000000000000002,61608,0.2349271190105026,0.05124289058463174,0.020927778146755067,87883,first,zeros,egreedy,1,2,False,False
0.9000000000000002,19849,0.11536065093094854,0.0853095133411506,0.7169311681153786,81852,first,zeros,egreedy,1,4,True,True
1.0,5500,0.018086624058434145,0.034397925454771536,0.8479006538393933,35048,second,random,egreedy,1,6,True,False
0.9000000000000002,11732,0.11196507847441123,0.044880066559942595,0.9236884544458094,60593,first,random,egreedy,0,4,True,True
0.7227,1000,0.2811858038924811,0.050030715386669485,0.3786206514143509,62017,second,random,boltzmann,1,2,True,False
0.8347,1000,0.17169577449096127,0.07992353786505904,0.016058496362116623,71802,first,random,boltzmann,1,4,True,True
0.6725000000000001,1000,0.3272496672847019,0.058437392025410845,0.37782250607711415,87913,first,random,boltzmann,0,2,True,True
0.8877,1000,0.11063395564753732,0.0437323379895756,0.2484457043258573,69579,first,random,boltzmann,1,6,False,True
0.9005000000000002,29554,0.12644462967957046,0.014976836362457646,0.634087991638494,81578,first,zeros,egreedy,1,4,True,True
0.8913000000000001,1000,0.11065731133153538,0.05399654088863247,0.4279369224782316,43754,first,zeros,boltzmann,0,6,False,True
0.9000000000000002,1000,0.0866840776228856,0.038535765834276876,0.10053863791102009,57818,first,random,egreedy,1,6,False,False
1.0,11366,0.014504337446980837,0.06882921343640322,0.07216103332520088,93834,second,random,egreedy,0,6,False,True
1.0,6128,0.015025106218617225,0.013560667875102983,0.5439955037044144,49191,second,random,egreedy,0,6,True,False
1.0,15164,0.03518873645736015,0.02896039341714645,0.9286524956173416,61011,second,random,egreedy,1,4,False,True
0.9000000000000002,19213,0.1532798325191905,0.049004346197781594,0.9862118547408295,25794,first,zeros,egreedy,1,4,True,True
1.0,5870,0.014177526621304731,0.03818766093264064,0.5289894055904683,52026,second,zeros,egreedy,0,6,False,True
0.7258000000000002,1000,0.2760394731409224,0.07679055496930988,0.8196478617750789,96876,second,zeros,boltzmann,1,2,True,True
0.9000000000000002,13173,0.1119709855773295,0.06597013883018878,0.6662577951662572,59143,first,zeros,egreedy,0,4,False,True
1.0,9136,0.03129164597977474,0.08283840354756507,0.4732839125466548,38269,second,random,egreedy,0,4,False,False
0.8953000000000001,1000,0.09853248587570622,0.09694539380283576,0.5364215774449438,70800,second,random,boltzmann,1,6,False,False
0.8888000000000001,1000,0.10984768843361119,0.027791573196420893,0.44035513885080824,40903,first,random,boltzmann,0,6,False,False
1.0,29983,0.13621443918096865,0.0779833494148593,0.5290669292607223,38631,second,random,egreedy,1,2,False,False
0.9051,1000,0.09799788436234164,0.013589126932407866,0.8758764345611724,77518,second,random,boltzmann,1,6,False,False
1.0,4695,0.03369901382972515,0.08622029614557077,0.35427513528722127,17137,second,random,egreedy,0,4,True,True
1.0,8250,0.014227309893704005,0.053521212108022465,0.35195239108691684,70934,second,zeros,egreedy,0,6,True,False
0.9023000000000001,1000,0.09746583019170026,0.09809683220771019,0.3552911988042704,68701,second,zeros,boltzmann,1,6,False,True
1.0,3799,0.01459733671528218,0.027285385131156796,0.6269695111942749,31540,second,random,egreedy,0,6,False,False
0.8907000000000002,1000,0.11066476054324516,0.023003614480049,0.36580349471053586,13990,first,random,boltzmann,0,6,False,False
0.8447,1000,0.14925285576938743,0.07836795869032911,0.8194546629704786,61367,second,zeros,boltzmann,0,4,False,True
0.8557,1000,0.15019488846285692,0.0435642188510673,0.19626958273656428,78763,second,zeros,boltzmann,0,4,False,True
0.8897,1000,0.11083031267996882,0.09112808814662901,0.9099301647777698,29519,first,random,boltzmann,0,6,True,True
1.0,2253,0.01640122735242548,0.09161650982810372,0.49270982671718894,13688,second,zeros,egreedy,1,6,False,True
0.8317,1000,0.1715967873672747,0.04693984882506872,0.7793815609465609,14692,first,random,boltzmann,0,4,False,False
0.8566000000000001,1000,0.149357703155297,0.03786268025838376,0.6493972348513629,90768,second,zeros,boltzmann,0,4,False,False
0.6734000000000001,1000,0.3278147017144682,0.011786548551798726,0.24995291453527677,50103,first,random,boltzmann,0,2,True,False
0.9997999999999999,29969,0.09496212192416864,0.07045455041178517,0.9304653449272391,53197,second,zeros,egreedy,0,2,False,True
0.7105,1000,0.28222480849068077,0.07523943492675296,0.1351898114610203,57569,second,zeros,boltzmann,1,2,False,False
1.0,15472,0.1280977130977131,0.012954038038068483,0.27624247137915753,19240,second,zeros,egreedy,1,2,False,False
0.8199000000000001,1000,0.17206878416497998,0.06227268185761118,0.3837425522598845,62747,first,zeros,boltzmann,1,4,False,True
0.8989000000000001,1000,0.09874961691694757,0.054262900848102105,0.3135754436689756,16315,second,zeros,boltzmann,0,6,True,False
0.9000000000000002,18997,0.2578103106730444,0.060039391310878695,0.31045718275787126,20697,first,zeros,egreedy,0,2,True,True
1.0,7173,0.015257572692328913,0.09414392491554875,0.2784491169069137,54373,second,zeros,egreedy,1,6,False,True
0.9000000000000002,14502,0.11554327705947026,0.08644825143796897,0.26951545016584216,71851,first,zeros,egreedy,0,4,True,False
0.9000000000000002,1000,0.08692008049181235,0.058842672741387915,0.33493372523425896,54167,first,random,egreedy,0,6,True,False
0.8881,1000,0.11093935062283028,0.06925937579977354,0.7265272179748291,97940,first,zeros,boltzmann,0,6,True,False
0.7194,1000,0.2813353759734456,0.07912084224095027,0.7579192144380165,23499,second,random,boltzmann,1,2,True,False
0.9041,1000,0.09785618255150612,0.052982116805525385,0.11306420839389134,55042,second,random,boltzmann,1,6,False,False
0.8889000000000001,1000,0.11122705106138839,0.02584608788054428,0.47951101689888087,27888,first,zeros,boltzmann,1,6,True,True
1.0,56444,0.133983724425548,0.08758779335674152,0.27934864296873635,73853,second,zeros,egreedy,1,2,False,False
0.9000000000000002,35775,0.23545132009399627,0.016575770638957946,0.9188429050968056,43406,first,zeros,egreedy,0,2,True,False
0.9000000000000002,87517,0.2557135168618052,0.05728928575742766,0.7407391612720153,98477,first,zeros,egreedy,0,2,False,False
0.8244000000000001,1000,0.170744660528025,0.028522930144617382,0.6408601273869782,26173,first,zeros,boltzmann,1,4,False,True
1.0,1732,0.014480531132244748,0.04276715653555068,0.7127680986797487,11146,second,zeros,egreedy,0,6,True,True
0.9997999999999999,6056,0.09723702388000788,0.06379262068926952,0.34126275947551765,10134,second,zeros,egreedy,0,2,True,True
0.7212000000000001,1000,0.28063454715905956,0.04588615928846498,0.7914375706694046,54401,second,random,boltzmann,0,2,False,False
1.0,17088,0.03558936632670121,0.09686835974584611,0.5336281634083914,59810,second,random,egreedy,1,4,False,True
1.0,9189,0.03755491812207254,0.012849172663811238,0.9591157238413052,27541,second,zeros,egreedy,1,4,False,True
1.0,69447,0.12328207731084678,0.02204901545235203,0.422634639498563,86689,second,random,egreedy,1,2,False,False
1.0,16205,0.03126029037569226,0.026433187587030796,0.5609057769694085,66810,second,random,egreedy,0,4,True,False
0.8881000000000001,1000,0.10967575153260947,0.0486856031604241,0.5195706329498597,27078,first,zeros,boltzmann,0,6,False,True
0.9034000000000001,1000,0.09784418385972675,0.06739588697228245,0.29761019585588455,72316,second,zeros,boltzmann,0,6,True,False
0.9035000000000001,1000,0.10268712182571822,0.026864278639354637,0.9571444210794101,41978,second,random,boltzmann,1,6,True,True
0.6479000000000001,23598,0.2888388514608927,0.01571030517481057,0.000421676423561973,27757,first,random,egreedy,1,2,False,True
0.849,1000,0.1513774929628077,0.05959502306631761,0.18709905442734578,33394,second,zeros,boltzmann,1,4,False,False
1.0,2655,0.016012692988344415,0.08383978406940569,0.2546083950087748,16387,second,zeros,egreedy,1,6,False,True
0.9000000000000002,3047,0.11556329849012775,0.06853484923448452,0.6500645751361128,12915,first,zeros,egreedy,0,4,True,False
0.9000000000000002,9803,0.11223815229517002,0.060814290975744555,0.9596399335592359,48406,first,random,egreedy,0,4,True,False
0.8477,1000,0.15397088990915306,0.02767881476183781,0.11035110327590394,10237,second,random,boltzmann,0,4,True,False
0.5,10736,0.32564846566429256,0.046896788867100865,0.40976858789158715,11373,first,random,egreedy,1,2,True,False
1.0,3255,0.033205288547436124,0.012374336887349163,0.9369734636867756,11194,second,random,egreedy,0,4,False,True
0.8268000000000001,1000,0.17176020236842693,0.05159772851910023,0.6977694743485268,44671,first,random,boltzmann,1,4,True,True
0.9045000000000001,1000,0.09940282301845818,0.0728773466412831,0.04643861956409794,46050,second,random,boltzmann,1,6,True,True
0.9931,62909,0.1436364085341762,0.026014350810991675,0.9094505418107288,80992,second,random,egreedy,1,2,True,False
0.7236000000000001,1190,0.2802864483239941,0.05009769004545522,0.6230765037097956,49433,second,random,boltzmann,1,2,True,False
1.0,16312,0.034820234182755025,0.03479135174441998,0.12429758042628081,60551,second,zeros,egreedy,1,4,True,True
0.8859000000000001,1000,0.11151729477494819,0.08861810083605157,0.8058416349337554,47789,first,random,boltzmann,1,6,False,True
0.8444,1000,0.15417377255183554,0.07597367547837502,0.7183117420263337,22282,second,random,boltzmann,1,4,True,True
0.7167,1000,0.2810935583928442,0.0631081342335585,0.7092447075978606,97041,second,random,boltzmann,1,2,False,True
0.6621,1000,0.3281102249391088,0.059567843428168295,0.12440472668787773,20939,first,random,boltzmann,0,2,False,False
1.0,20143,0.03142503518905014,0.019399842713611688,0.30581276186615425,82412,second,random,egreedy,1,4,False,False
0.9006000000000003,1000,0.08519132780497551,0.08767061878217061,0.8298554845320159,50045,first,random,egreedy,1,6,False,False
0.6787000000000001,1000,0.3281520859817404,0.06778613899070259,0.7457313722716367,51918,first,zeros,boltzmann,1,2,True,True
1.0,9709,0.031313884951130334,0.08469442920998484,0.3057268119337568,40209,second,zeros,egreedy,0,4,False,True
0.8941,1000,0.09863469261990265,0.09559492896477671,0.6110685414866686,94118,second,random,boltzmann,1,6,False,False
0.8947,1000,0.10992877100468298,0.08521295335793369,0.3179056655802432,25411,first,zeros,boltzmann,1,6,True,True
1.0,7260,0.014641052868681016,0.03239515682237656,0.5233108190286153,62154,second,random,egreedy,0,6,False,False
0.8205,1000,0.17197867479055595,0.059935191061889506,0.34960339802206203,98475,first,zeros,boltzmann,1,4,False,True
0.8507,1000,0.15003580754272114,0.09323044659332806,0.5492106076946145,90763,second,random,boltzmann,1,4,False,False
0.9101000000000001,37121,0.1381114492529358,0.023009504303988463,0.7637786440172121,58161,first,random,egreedy,1,4,True,True
0.9000000000000002,1000,0.08720408914686706,0.010569365767643774,0.7424897733187306,92342,first,zeros,egreedy,1,6,False,True
0.6769000000000001,1000,0.32432406949060644,0.02816731881341822,0.83070759821338,42423,first,zeros,boltzmann,1,2,True,True
0.8322,1000,0.1712212706777924,0.019858104788506775,0.2777110633426572,54648,first,zeros,boltzmann,1,4,False,False
1.0,25090,0.042722609068464396,0.0227113357558785,0.9690671336269929,67641,second,random,egreedy,1,4,False,True
0.9000000000000002,47371,0.250653549329069,0.04599969783244225,0.093955725119859,57532,first,zeros,egreedy,1,2,True,True
0.8328000000000001,1000,0.17251668296000336,0.062407910128832074,0.5623642673618593,23527,first,random,boltzmann,0,4,True,True
0.8991000000000001,1000,0.10035561005518086,0.020870425990302643,0.5777967129849494,16310,second,random,boltzmann,0,6,True,True
0.7269000000000001,9356,0.28192031590355493,0.02687944207299655,0.7528741540987315,93193,second,random,boltzmann,1,2,True,True
0.8977,1000,0.09955275394808392,0.04386526483744661,0.10132714046436113,90107,second,zeros,boltzmann,1,6,True,True
0.8332999999999999,1000,0.17199051611160576,0.0793593296085581,0.0057158469627694285,99959,first,random,boltzmann,0,4,True,True
0.6714000000000001,1000,0.32723910953331853,0.06040054214934443,0.601815380096728,94647,first,zeros,boltzmann,1,2,False,False
1.0,22938,0.03157344949826085,0.04152233529053738,0.4648379596055433,89987,second,random,egreedy,1,4,False,True
0.8969000000000001,1000,0.11091561261091182,0.0884949382295184,0.7606489934491135,26485,first,zeros,boltzmann,0,6,False,True
0.8501000000000002,1000,0.15106330526397732,0.04688287142816523,0.4238621495722682,77071,second,zeros,boltzmann,0,4,True,False
0.8942,1000,0.09754865837270794,0.09009482229249198,0.7944699138995157,46138,second,zeros,boltzmann,0,6,True,False
0.8473,1000,0.15083485085536943,0.08721516329728242,0.5699179090802606,38989,second,zeros,boltzmann,1,4,False,True
1.0,11820,0.14292627021520438,0.08995599780672307,0.1418881569401683,15706,second,random,egreedy,1,2,False,True
1.0,19519,0.0322589641434263,0.018779647335351632,0.3734600254299719,75300,second,zeros,egreedy,1,4,True,False
0.7967000000000002,17593,0.2843748326639892,0.02924928484711367,0.08579294534851938,18675,first,random,egreedy,1,2,True,False
0.9000000000000002,34004,0.24033528129952453,0.024324420466590384,0.609980934152738,40384,first,random,egreedy,0,2,True,True
0.8999000000000001,1000,0.09759841921264627,0.06849152746583999,0.4666901518579804,32895,second,zeros,boltzmann,0,6,True,True
0.9000000000000002,2659,0.10829708290685772,0.02656375068109723,0.9265696491477848,15632,first,zeros,egreedy,0,4,True,False
1.0,24024,0.09548359984960078,0.07883082292276304,0.23725352723162713,45213,second,random,egreedy,0,2,False,False
1.0,6658,0.014298057537841209,0.018373837068472697,0.49994860417735393,62498,second,zeros,egreedy,0,6,False,False
0.9000000000000002,82701,0.26603422739705296,0.09278385006453439,0.30346427276942334,92499,first,random,egreedy,0,2,False,False
1.0,9736,0.014920207410390652,0.09216055121560239,0.12905169942595004,79456,second,zeros,egreedy,1,6,False,False
0.8488000000000002,1000,0.15363241277277767,0.07905505289999115,0.5193174324611518,64888,second,random,boltzmann,1,4,True,True
0.9909000000000001,49843,0.14561665465279916,0.08023756321746962,0.8182381631830747,58266,second,random,egreedy,1,2,True,False
0.6731,1000,0.3273505650810021,0.08056412741709512,0.09105274925412869,93084,first,random,boltzmann,0,2,False,False
0.8982,1000,0.09889144557023173,0.07089697692889858,0.9146933721903284,78661,second,random,boltzmann,1,6,False,False
0.9028,1000,0.09752323464597104,0.01620335701034157,0.7156071763555212,20874,second,zeros,boltzmann,0,6,False,False
0.9000000000000002,1000,0.08618738925147755,0.013106331267125456,0.5248240349820259,90859,first,zeros,egreedy,0,6,True,True
0.8281000000000002,1000,0.17102852461458254,0.08893099779565308,0.5759551208529341,13427,first,zeros,boltzmann,0,4,True,True
0.4000000000000001,83507,0.3685151508512083,0.07930462131630243,0.9825653280218959,91282,first,random,egreedy,1,2,False,False
0.8992,1000,0.09879834062566985,0.021183571490500437,0.8221239300776448,79307,second,random,boltzmann,0,6,False,True
0.6658,1000,0.3281560120009231,0.03796173433870501,0.4102941337759065,64995,first,random,boltzmann,0,2,False,True
0.9081000000000001,20390,0.1131670428308299,0.02054927001651699,0.9714131312127445,77094,first,random,egreedy,1,4,False,True
0.9159000000000002,44200,0.13413246595047107,0.01306337446336238,0.873464314970573,77167,first,random,egreedy,1,4,True,True
0.9005000000000002,1000,0.09279911281680661,0.03984505917123824,0.7110976118635565,80254,first,random,egreedy,1,6,True,True
0.9013000000000002,1000,0.09956247847839736,0.031034159607190685,0.24698818671108852,49369,second,random,boltzmann,0,6,True,True
0.6797000000000001,1000,0.3265319749694749,0.07050558124346946,0.713014003865852,52416,first,random,boltzmann,1,2,False,True
0.8206000000000001,1000,0.172634493017106,0.03165896151399094,0.09342023485033978,96808,first,random,boltzmann,0,4,True,False
0.6765,1000,0.3271293116422893,0.012045859814316634,0.7014801021058987,73087,first,zeros,boltzmann,0,2,False,True
0.9087000000000001,1000,0.09874324494156089,0.012808781919031764,0.5333643038282414,79570,second,zeros,boltzmann,1,6,False,True
1.0,16497,0.03800095380618,0.09297207736925218,0.32663127373292716,60809,second,random,egreedy,1,4,True,True
0.9218000000000002,1000,0.08248858995916405,0.05314527826323369,0.9637949643315777,12489,first,zeros,egreedy,1,6,False,True
0.8314000000000001,1000,0.1711601226387103,0.015102369738905354,0.1366304878569568,30333,first,zeros,boltzmann,0,4,True,False
0.9054000000000001,1000,0.10009980472987631,0.05645749485234706,0.5259183178060869,23045,second,random,boltzmann,1,6,False,False
0.9000000000000002,59901,0.24104052710094476,0.06800651018249862,0.37985065845757077,80440,first,zeros,egreedy,1,2,False,False
0.8981000000000001,1000,0.09893371947607449,0.09330201652533157,0.8198233957011873,45579,second,random,boltzmann,0,6,True,True
1.0,14153,0.031225771038457577,0.06597641890373113,0.6810928821446598,58298,second,random,egreedy,0,4,True,False
0.8834000000000001,1000,0.1109301461481298,0.04961795462942365,0.03958858775902311,80740,first,random,boltzmann,1,6,False,False
0.6793,1000,0.32712800824047195,0.08229951458424944,0.36513130511398967,42716,first,random,boltzmann,0,2,True,False
1.0,8319,0.016207980809750718,0.07019919938360146,0.6313814569156482,61698,second,random,egreedy,1,6,True,False
1.0,7310,0.01600723612330067,0.0610643609814951,0.0877661801446868,55831,second,random,egreedy,1,6,True,False
0.8931000000000001,1000,0.11136533349263715,0.05435385327956663,0.9493236893141029,66958,first,random,boltzmann,0,6,True,False
0.8980000000000002,54105,0.2568152375077113,0.06537483604752005,0.44896436427177977,64840,first,zeros,egreedy,1,2,False,True
1.0,6211,0.09574797062234247,0.0436506813638261,0.1670181056387724,10348,second,zeros,egreedy,0,2,False,False
0.7278000000000001,1000,0.2803238402097043,0.09811782770957814,0.24384906684244087,73246,second,random,boltzmann,1,2,False,True
0.9000000000000002,19126,0.2603079956805483,0.04336119860633276,0.020827571167816753,21299,first,zeros,egreedy,1,2,True,False
0.8371000000000002,1000,0.17195591002181182,0.01454267788824277,0.6489266008013256,60059,first,zeros,boltzmann,0,4,True,True
0.9000000000000002,1000,0.08617386972225681,0.02086319936905411,0.3907328280516581,80290,first,zeros,egreedy,0,6,True,True
0.9894,33088,0.09545136567848647,0.09373020661246918,0.4235856127285658,64327,second,zeros,egreedy,0,2,True,True
0.9000000000000002,1000,0.08723144104803492,0.013170505941507973,0.7043805311384352,11450,first,random,egreedy,0,6,False,False
0.9029,1000,0.09934584721203447,0.037691786740504954,0.2512579093817264,83161,second,zeros,boltzmann,1,6,True,True
0.8555,1000,0.15022520648879908,0.05479177682935882,0.42340884204385476,84145,second,zeros,boltzmann,0,4,True,False
0.8954000000000001,1000,0.09942927088249172,0.08397161814622058,0.09634270926494055,67808,second,zeros,boltzmann,1,6,True,False
1.0,10029,0.015660826840041688,0.032467790440984,0.33853941727580533,80596,second,zeros,egreedy,1,6,True,True
0.8208,1000,0.17564127477652544,0.017870174525902352,0.40178174869547045,10292,first,random,boltzmann,0,4,False,False
0.6831,39017,0.3260594661651126,0.013917697642831796,0.9577021210226929,74967,first,random,boltzmann,1,2,False,True
0.995,25041,0.09527705874610626,0.04789148825080936,0.4127697316256458,45586,second,random,egreedy,0,2,False,True
0.7310999999999999,7511,0.2810474917026814,0.0692436261038482,0.10259267971734412,83762,second,zeros,boltzmann,1,2,True,True
0.6668,1000,0.3263643748615316,0.08184893618774013,0.43601173946526395,94787,first,random,boltzmann,1,2,True,False
0.9010000000000001,1000,0.09931935168247753,0.0843323960639177,0.5419036222574458,23507,second,random,boltzmann,0,6,False,True
0.7076,5050,0.26872356951756277,0.02323756629003044,0.9464785130137087,11587,second,random,boltzmann,1,2,False,False
0.68,23050,0.3269918724455702,0.029483306797912008,0.32367898809356294,64349,first,zeros,boltzmann,0,2,False,False
0.8881000000000001,1000,0.10992577021612032,0.03587371258301542,0.703369405351635,15223,first,random,boltzmann,0,6,False,True
0.9000000000000002,10197,0.11479165067914972,0.08388484885975064,0.6317438251423116,52124,first,zeros,egreedy,0,4,True,True
0.8423,1000,0.17232997428005226,0.048015018002998504,0.3450372803091552,94868,first,zeros,boltzmann,0,4,False,True
0.9000000000000002,6314,0.11398393505416916,0.0797694668958261,0.2441844086223012,34983,first,random,egreedy,0,4,False,False
0.9051,1000,0.09745169645586316,0.032822982783673404,0.007724155449023855,62159,second,zeros,boltzmann,0,6,True,False
0.8306000000000001,1000,0.17089765961131168,0.09379365506600805,0.7932921143093049,75073,first,zeros,boltzmann,0,4,False,True
0.9000000000000002,4653,0.11299626291492633,0.039033278017483415,0.1118721467068064,22745,first,zeros,egreedy,0,4,True,True
1.0,2818,0.014818232146152424,0.06618646093778621,0.7153725164806494,21676,second,zeros,egreedy,0,6,False,False
0.9014000000000002,7743,0.11222273701279899,0.0123709042413573,0.7735553649876457,34534,first,random,egreedy,1,4,False,False
0.9047000000000001,1000,0.09844746988774014,0.06889958370656403,0.6051916552475531,87921,second,zeros,boltzmann,1,6,True,True
0.8376000000000001,1000,0.1723476958123403,0.04473599833468031,0.0061269388864162175,97453,first,random,boltzmann,0,4,True,False
0.9052,1000,0.09894547161910078,0.03907162274951746,0.5347926152612724,78803,second,random,boltzmann,0,6,True,True
0.9000000000000002,66806,0.25580681483070156,0.060542592792444734,0.7939133190158494,74602,first,zeros,egreedy,0,2,False,False
0.8873000000000001,1000,0.10980160294310863,0.04771142160935781,0.1701304141620319,15222,first,random,boltzmann,1,6,False,False
0.8852000000000001,1000,0.11117091573155198,0.024700849205170426,0.7232309984632611,41617,first,random,boltzmann,1,6,True,False
0.8855000000000001,1000,0.11083771417445479,0.02473005999025618,0.8073617828120895,82176,first,random,boltzmann,0,6,False,True
1.0,12781,0.031160847978564103,0.032941624271513405,0.05112843174965701,50756,second,zeros,egreedy,1,4,False,True
0.6783,1000,0.32363590220793503,0.0635059767138117,0.1215268950992629,11821,first,random,boltzmann,1,2,False,True
0.6706000000000001,1000,0.3294375731238509,0.03447546951156829,0.13623466327744987,23932,first,zeros,boltzmann,1,2,False,False
0.6622,78004,0.32731388114138593,0.09708916102585267,0.769511333582237,93220,first,random,boltzmann,0,2,False,True
1.0,2399,0.014366393806713623,0.06250926433669389,0.65755753198511,15759,second,zeros,egreedy,0,6,False,True
1.0,2128,0.014918261124550984,0.02792186998448659,0.49188386711966736,13641,second,zeros,egreedy,0,6,False,True
1.0,9194,0.022963963764424455,0.042568031670450306,0.5151784489644738,45149,second,random,egreedy,1,6,True,True
0.8986000000000002,1000,0.09790556450613458,0.09857527885216397,0.8564536742185367,56483,second,random,boltzmann,1,6,False,False
1.0,4127,0.015218384801201275,0.04440013291875354,0.7708951764872121,30634,second,random,egreedy,1,6,False,False
0.8947999999999999,1000,0.1082552646328769,0.057779245492172907,0.09777678167875557,12489,first,zeros,boltzmann,1,6,True,True
1.0,49278,0.09453057414742974,0.028725154624203365,0.5702590832112718,87852,second,zeros,egreedy,0,2,True,True
0.9008,1000,0.09982919344566034,0.0463434609742025,0.30827177826366414,34542,second,zeros,boltzmann,1,6,True,False
1.0,20401,0.09774172685135281,0.021183224228156484,0.08193053110007899,37108,second,random,egreedy,0,2,True,False
0.9000000000000002,1000,0.0873511021546191,0.026000180042266882,0.7954517669782949,72449,first,zeros,egreedy,1,6,True,False
0.7139,1000,0.2806198943766442,0.042976695519237405,0.44069075505796484,50557,second,zeros,boltzmann,1,2,False,True
0.8467000000000001,1000,0.1502932723326881,0.07809659914181653,0.021070868762411606,68196,second,zeros,boltzmann,0,4,False,False
0.7185,1000,0.28240079105953464,0.03780051928686591,0.013105140745969671,53599,second,zeros,boltzmann,1,2,True,False
0.8404,1000,0.15100965565892152,0.05957395857657106,0.2473844027451124,45362,second,zeros,boltzmann,0,4,True,True
0.9000000000000002,1000,0.08570468671258188,0.08085968034658897,0.7578595880845829,71436,first,random,egreedy,1,6,False,True
0.7245,1000,0.2823063407900103,0.04699176655106474,0.5200586799924605,63746,second,random,boltzmann,1,2,True,False
0.8835,1000,0.11026302076190998,0.03523383365881805,0.1167977688301636,36461,first,zeros,boltzmann,0,6,False,True
0.9000000000000002,1000,0.08717284502009824,0.027144116899756134,0.1892345981138337,44780,first,zeros,egreedy,1,6,True,False
0.9000000000000002,1000,0.08663258023376895,0.01867070029998283,0.9372775202587681,85469,first,zeros,egreedy,0,6,True,False
0.9000000000000002,14282,0.11033522122498322,0.01363640459881825,0.12738094272178557,76099,first,random,egreedy,1,4,False,True
0.7371000000000001,63936,0.2791652024520714,0.040713745008550906,0.6498530978212391,76833,second,random,boltzmann,0,2,True,False
1.0,52515,0.13911402179197527,0.031337767585982015,0.5290193161255657,69934,second,zeros,egreedy,1,2,True,True
0.8969000000000001,1000,0.09913356244175209,0.03728240320737751,0.7397863239189472,68672,second,zeros,boltzmann,0,6,True,True
0.9000000000000002,9042,0.1145887757859652,0.09155911093474331,0.7187237320451991,44404,first,random,egreedy,0,4,False,False
0.681,1000,0.32459729905629675,0.07733822822904127,0.956921435457019,49168,first,random,boltzmann,1,2,False,True
0.9917,30896,0.09645615857643133,0.07763378602590895,0.986868283443137,59681,second,zeros,egreedy,0,2,False,False
0.8507,1000,0.1518194959462007,0.01641496527627042,0.5257558305187449,15911,second,zeros,boltzmann,0,4,True,True
1.0,20556,0.03905250205086136,0.0963352982582197,0.7609149298544927,73140,second,random,egreedy,1,4,True,True
1.0,10950,0.016042489798562078,0.03684042353229896,0.7489231779928014,77195,second,zeros,egreedy,1,6,True,True
1.0,17978,0.03561573837506386,0.0748178434980193,0.7522423495795857,60667,second,random,egreedy,1,4,True,False
1.0,49601,0.09644831066468015,0.06334101602708855,0.07361818292317181,83228,second,random,egreedy,0,2,True,True
0.9000000000000002,1000,0.08691985436041409,0.028348844873971886,0.46674026264872887,91184,first,random,egreedy,0,6,True,False
0.9000000000000002,1000,0.08753220618053754,0.03447290699761651,0.542324230964975,65593,first,zeros,egreedy,1,6,False,True
0.9000000000000002,16483,0.10960497198549839,0.027250933696881884,0.21942066304944258,84956,first,random,egreedy,0,4,False,True
0.9010000000000002,1000,0.08915390873456104,0.0909183105435435,0.12151742659121169,27042,first,random,egreedy,1,6,True,False
0.6643000000000001,1000,0.32862392813393215,0.03272280069522654,0.39917399041577895,12245,first,zeros,boltzmann,1,2,False,False
0.9000000000000002,1000,0.08767911955086916,0.09961252285872159,0.37694469897287575,62877,first,zeros,egreedy,1,6,True,True
1.0,24411,0.12767987360233346,0.0338980651005974,0.2956282954613989,32912,second,random,egreedy,1,2,False,False
0.7159000000000001,1000,0.29169331993054914,0.013714540118873329,0.34262147091485856,21886,second,random,boltzmann,1,2,True,False
0.7338000000000001,1155,0.271196058867548,0.09838652767995969,0.9285329922972381,16036,second,zeros,boltzmann,1,2,True,False
