mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,cell_id,replicate,seed,auction_type_code,objective_code
2770.068892122623,3570.9201858721894,0.995988736778646,0.500463926345219,0.9998959587391694,0.9999777777777779,0.048948883737031115,0.0,1.199448938623194,38.91970162075404,0.005481017842099366,0.9998959586391798,1.9804973111685028e-10,second,-1,utility_max,1,4,1,3,19,423019,0,1
2943.9217966007736,4230.471308770724,0.9091522974895091,0.4279064261880317,0.989209444694652,0.9598555555555554,0.11478842765180318,0.0,0.9000303219464729,68.77588780773294,0.006519836033544191,0.989209444595731,-1.6050299290783614e-05,second,-1,utility_max,1,4,1,3,20,423020,0,1
3514.4939768758254,4732.177883690365,0.9584856505973856,0.464098506509927,0.9998871835580019,0.9999555555555557,0.07764460691246515,0.0,0.9950618102107808,97.66363068743749,0.006413211051547982,0.9998871834580132,2.4489559876034586e-08,second,-1,utility_max,1,4,1,3,21,423021,0,1
3622.4541630782214,4837.812632371631,0.9633984271333288,0.4680868658381683,0.9998862982205265,0.9999666666666667,0.08150498127532808,0.0,1.0116688755218266,100.16968917197892,0.007345395977889576,0.9998862981205379,1.5595762720912063e-09,second,-1,utility_max,1,4,1,3,22,423022,0,1
2518.912483678718,3845.441996980099,0.8770347648935999,0.39463548503773255,0.9847438787910233,0.9473777777777778,0.09775787340922272,0.0,0.7697779597841584,69.28816729903474,0.006459795150610301,0.9847438786925489,5.125332977139932e-07,second,-1,utility_max,1,4,1,3,23,423023,0,1
3750.7434012135955,5063.669882374027,0.9470388276516155,0.46231226433041145,0.9994395739699875,0.9983222222222222,0.0996619132453289,0.0,0.991447851707224,82.08690241374688,0.006724953847525609,0.9994395738700436,6.88635174688599e-06,second,-1,utility_max,1,4,1,3,24,423024,0,1
3206.833292870113,3879.596094349041,0.8266445474519154,0.9999921701288246,0.8879674989543714,0.7179555555555557,0.08911246922893523,0.0013333333333333335,0.6642359577953922,9.094947017729282e-13,2.776345937349613e-05,1.7759349975535559,2.6726749639220593e-05,first,1,value_max,-1,2,-1,4,0,424000,1,0
2207.488489425691,2572.9586747723,0.8580202642447252,1.0,0.8546573560992278,0.8412777777777777,0.07337663766298193,0.0031333333333333335,0.6886557862346949,-2.7284841053187847e-12,1.0147914334150676e-15,1.7093147118565926,2.1056528548826742e-05,first,1,value_max,-1,2,-1,4,1,424001,1,0
2499.6230818233307,2953.5907862375407,0.8463591781199623,0.999997643108892,0.8664372522616708,0.7702222222222223,0.07811292534063462,0.002455555555555556,0.6801596163038577,3.637978807091713e-12,1.822121606275152e-05,1.7328745041767666,1.5117318327425362e-05,first,1,value_max,-1,2,-1,4,2,424002,1,0
3988.2215741958294,4658.090633161002,0.856241900921175,1.0,0.8570956347870333,0.7907777777777778,0.10080506375133766,0.0016444444444444447,0.6845558936182569,-2.2737367544323206e-12,7.369933463974082e-16,1.7141912692312284,2.3070693862949408e-05,first,1,value_max,-1,2,-1,4,3,424003,1,0
4317.61157192056,4981.259248863701,0.8668245843279216,0.9999988668231542,0.8466252300998407,0.840511111111111,0.10609057182347162,0.001411111111111111,0.6912386112358837,-5.4569682106375694e-12,1.1420403073833514e-05,1.6932504598610312,-7.350090275230737e-06,first,1,value_max,-1,2,-1,4,4,424004,1,0
2340.5504695073855,2763.5065757951947,0.8470058054256908,1.0,0.8645501249014232,0.7763333333333332,0.07640042199742668,0.002488888888888889,0.6812490915233651,-9.094947017729282e-13,9.851732022690365e-16,1.7291002494570265,2.5329377703521407e-06,first,1,value_max,-1,2,-1,4,5,424005,1,0
3410.678338156253,4234.936476741709,0.8053907966814184,0.9999879764951213,0.9180841853669708,0.6990444444444445,0.09596651583132138,0.0014666666666666667,0.6456826560824109,9.094947017729282e-13,7.77719623531816e-05,1.8361683703667078,-9.577037756595513e-05,first,1,value_max,-1,2,-1,4,6,424006,1,0
3125.0943087980772,3683.7587409279968,0.848417381037015,0.9999991650040935,0.8626316390991301,0.7764000000000001,0.08971623571738767,0.001677777777777778,0.6812772124643668,-9.094947017729282e-13,6.5183665374036326e-06,1.7252632778532075,-1.636456262764411e-05,first,1,value_max,-1,2,-1,4,7,424007,1,0
3597.703202797809,4398.280231703832,0.8180533464906559,0.9999876026413402,0.8975531864718245,0.7060888888888889,0.09866427657646432,0.0013111111111111112,0.6574058594673278,-0.5087912474077712,4.811443774262574e-05,1.7951063725846277,-1.2242356878135266e-05,first,1,value_max,-1,2,-1,4,8,424008,1,0
3197.51299082716,4095.3374974486724,0.7806019256155422,0.9999822485701644,0.9489458662329936,0.7028111111111112,0.09156741052347941,0.002088888888888889,0.6259407296064435,3.206409684539267,0.00010041882132851944,1.8978917320864088,3.929758659115982e-05,first,1,value_max,-1,2,-1,4,9,424009,1,0
3398.1835808722212,4024.3258999908617,0.8444627875070189,0.999997619147904,0.8690258890946707,0.7570555555555556,0.09416306471808833,0.0014333333333333333,0.6770827620169334,5.4569682106375694e-12,1.2447215161019455e-05,1.738051777841731,1.6033752451217847e-05,first,1,value_max,-1,2,-1,4,10,424010,1,0
3928.7679708328074,4583.570503472941,0.8572015646044943,0.9999989313105827,0.8553467344331458,0.7990666666666668,0.1011888142852613,0.0016111111111111113,0.6852938683064167,-2.2737367544323206e-12,8.691627492589873e-06,1.7106934685241528,2.2153062279393014e-05,first,1,value_max,-1,2,-1,4,11,424011,1,0
2789.2469060069025,3229.6540887688443,0.8636939406432645,1.0,0.8494466930225809,0.8679777777777778,0.08316836635473764,0.002466666666666667,0.6916747647270786,-2.7284841053187847e-12,9.933452076121817e-16,1.6988933857053832,-3.67602563487773e-05,first,1,value_max,-1,2,-1,4,12,424012,1,0
3057.287999217829,3591.99322279026,0.8512047650880243,0.9999992326725983,0.863820240523421,0.7782111111111111,0.08881461295548533,0.0016444444444444447,0.6821509306379551,6.821210263296962e-12,8.451007706711311e-06,1.727640480701314,-4.740747170733521e-06,first,1,value_max,-1,2,-1,4,13,424013,1,0
1870.2716299474964,2168.569613826394,0.8624924532237082,1.0,0.8518933171194253,0.8806555555555557,0.06781756746011004,0.0041444444444444445,0.6916512484191772,-1.5916157281026244e-12,1.006110210131289e-15,1.7037866338980932,1.7360349920714573e-05,first,1,value_max,-1,2,-1,4,14,424014,1,0
2920.6471246357905,3545.0033937454577,0.8239445824779561,0.9999985954034473,0.8935899129517807,0.7136111111111111,0.08672688588985203,0.001288888888888889,0.6614848334465658,-0.1897602135481975,1.0564217576394905e-05,1.7871798255461253,1.594224252215627e-05,first,1,value_max,-1,2,-1,4,15,424015,1,0
3442.767079724524,4050.1073110455454,0.8501017840046795,0.9999935130286937,0.8623113932518199,0.7762999999999999,0.09336316132259616,0.0018555555555555556,0.6813327597133909,-1.0459189070388675e-11,4.3326520906588864e-05,1.7246227861587153,5.187522862419648e-06,first,1,value_max,-1,2,-1,4,16,424016,1,0
2256.2169959790517,2619.2347607565143,0.8614644782362396,1.0,0.8544465463478242,0.8522444444444445,0.0743881386930166,0.0031111111111111114,0.6898880317866349,3.183231456205249e-12,9.536863833804514e-16,1.7088930923538699,-5.116889182552711e-05,first,1,value_max,-1,2,-1,4,17,424017,1,0
2886.7549551749635,3529.317040185862,0.817984111794119,0.9999924275277168,0.898344814701191,0.7076222222222223,0.08621531754241477,0.0016222222222222224,0.6581836838254216,0.47009335988695966,4.729510000072162e-05,1.796689629043044,-2.7689845802770834e-05,first,1,value_max,-1,2,-1,4,18,424018,1,0
2672.6959688863926,3089.643623827963,0.8651009833685077,1.0,0.8473044498132052,0.8849555555555556,0.08088779622195044,0.0026444444444444445,0.6931199263337863,5.002220859751105e-12,1.0743000145549887e-15,1.6946088992874886,-2.2897336896324714e-06,first,1,value_max,-1,2,-1,4,19,424019,1,0
3647.9372725897947,4391.674852605517,0.8307052140207377,0.9999920052012241,0.8805179833934007,0.7253555555555555,0.09926100617900051,0.0012555555555555558,0.6675272678589976,-7.73070496506989e-12,4.503503199890701e-05,1.7610359664345943,2.7715044533756475e-05,first,1,value_max,-1,2,-1,4,20,424020,1,0
2232.4058492845966,2590.9363545878864,0.8616708567915391,1.0,0.8520395102344002,0.8659333333333331,0.07496338070001096,0.003188888888888889,0.6909152258340941,1.8189894035458565e-12,1.0266298423945862e-15,1.7040790201279845,-3.6573950410331393e-06,first,1,value_max,-1,2,-1,4,21,424021,1,0
2957.5664085895205,3415.3711804787,0.8659979844607238,1.0,0.8471768636815944,0.8814777777777779,0.08577256869773708,0.0024555555555555554,0.6930429939412109,9.094947017729282e-13,1.0640279915670046e-15,1.694353727024318,1.3594447876098337e-05,first,1,value_max,-1,2,-1,4,22,424022,1,0
1921.4204149317825,2221.1446932419926,0.8650986488798449,1.0,0.8504313979408025,0.8996111111111111,0.06719578563213569,0.003866666666666667,0.6930368391405237,-6.821210263296962e-13,1.0273997277019379e-15,1.7008627955414324,-3.7116661743121574e-06,first,1,value_max,-1,2,-1,4,23,424023,1,0
2993.9524101516245,3734.215391879002,0.8017507233616842,0.9999954430536047,0.9234081865829034,0.6984333333333332,0.08821667230915496,0.002255555555555556,0.6430698024845098,-3.820067692664452,1.791595831199564e-05,1.8468163727964435,1.1007928264567126e-05,first,1,value_max,-1,2,-1,4,24,424024,1,0
6413.020170238495,4377.870625551921,1.0249875965804442,0.9999903572728316,1.5490858573331445,0.5946555555555555,0.13693200953603676,0.0005888888888888889,1.3508540305069678,27.80664814830925,2.3208560519619108e-05,2.065447809502133,0.00010401793670247515,first,1,value_max,-1,4,1,5,0,425000,1,0
4859.121880313414,3237.931322237256,1.0012867685743032,0.9999884467602729,1.4980916926632362,0.6150111111111111,0.11527998070348189,0.0008222222222222223,1.3710781633406892,39.113046037852655,3.2364635252042305e-05,1.9974555899513209,9.383373280208684e-06,first,1,value_max,-1,4,1,5,1,425001,1,0
6635.520562135272,4592.7889371223055,1.0406436966022834,0.9999741694546287,1.5641565757803988,0.5822666666666666,0.13733362137223615,0.0006666666666666668,1.3421595092677163,44.45723432075738,6.0943069508224e-05,2.0855421007624595,5.717950222197894e-06,first,1,value_max,-1,4,1,5,2,425002,1,0
5729.188475487107,3832.23896814433,1.0646613862958672,0.9999854500305357,1.5214596960307116,0.6684444444444445,0.12853195363552838,0.000977777777777778,1.3639504407766734,42.58394316264821,4.655519481966016e-05,2.028612927770467,1.5121620725293548e-05,first,1,value_max,-1,4,1,5,3,425003,1,0
6319.45391275194,4218.049273288987,1.0359211997477322,0.9999880977799721,1.5069548349704776,0.6285555555555556,0.13266376300615604,0.0007666666666666667,1.3654484101355069,21.393940979177387,3.609361350145824e-05,2.009273113026067,-1.174055672368806e-05,first,1,value_max,-1,4,1,5,4,425004,1,0
5205.0973461743015,3485.422512358689,1.0228811181585253,0.999980012061856,1.5084663264100828,0.6122666666666666,0.1203153205960366,0.0010333333333333334,1.3665421545512892,31.405176937352735,5.543210487263397e-05,2.0112884349452718,2.401128235565877e-05,first,1,value_max,-1,4,1,5,5,425005,1,0
6635.204900057916,4424.095264654737,1.0695336558686386,0.9999783721476821,1.5102257681308187,0.6567222222222223,0.1389299820673591,0.0006222222222222224,1.3644808260528247,47.81024264601729,5.5520853284093445e-05,2.0136343572392734,-1.1126535897131658e-05,first,1,value_max,-1,4,1,5,6,425006,1,0
5778.486576110496,3869.906639327433,1.0210875202297116,0.9999814491975643,1.509058410957721,0.6102555555555556,0.12931284121905476,0.0009222222222222224,1.3647884287360883,56.58014743725471,6.0371905590220544e-05,2.0120778810086843,-6.449641633713351e-05,first,1,value_max,-1,4,1,5,7,425007,1,0
5807.046861959524,3888.0793872787203,1.0201273657492493,0.999989190043939,1.5012835858086693,0.6024222222222223,0.12806712010411467,0.0009000000000000002,1.3663340795780334,37.79312069479147,3.7170889519596813e-05,2.0017114474779976,1.985303283131462e-05,first,1,value_max,-1,4,1,5,8,425008,1,0
5310.470686279669,3624.526572459132,1.021872968414261,0.9999753961906533,1.5424499470904205,0.5866888888888888,0.12249432107304441,0.0009444444444444445,1.3540226032361877,38.139424680707634,7.723241650958832e-05,2.0565999291796806,-6.105446348669386e-05,first,1,value_max,-1,4,1,5,9,425009,1,0
6644.910440680623,4620.615399089207,1.0400829722194382,0.9999817414721139,1.5705858833237178,0.5831999999999999,0.13871687597478313,0.001066666666666667,1.3393947289860073,46.333574811352264,6.567182821804398e-05,2.0941145108190753,-4.906721496580167e-05,first,1,value_max,-1,4,1,5,10,425010,1,0
5658.138846638388,3900.6911233410983,1.0060023974397911,0.9999829798997508,1.5416487688823164,0.5516222222222222,0.12615160522900956,0.0008111111111111112,1.3492662779651028,42.8944779389285,4.441647967668315e-05,2.0555316915690174,6.663383990451953e-06,first,1,value_max,-1,4,1,5,11,425011,1,0
7017.934692031034,4738.724273537436,1.0507956442579336,0.9999798834905069,1.5354697979887764,0.6187,0.15161399733322,0.0006888888888888888,1.353917031600205,50.27180979996865,4.6458757427207e-05,2.0472930637120625,-8.261696967652203e-05,first,1,value_max,-1,4,1,5,12,425012,1,0
7009.764912099661,4620.30114457629,1.0649440660436988,0.9999849373257097,1.4839586625233046,0.6533333333333333,0.14529717210049486,0.0011444444444444445,1.3716230524421602,39.77060488492407,8.063787857459989e-05,1.9786115497672578,-8.735378810444325e-05,first,1,value_max,-1,4,1,5,13,425013,1,0
7279.288177753508,4843.441792756619,1.0443866146632994,0.9999721139060584,1.497925606739542,0.6234777777777778,0.14984076702162397,0.0007444444444444445,1.36491412875907,47.40528841343257,8.163643206518116e-05,1.9972341420530912,-7.330711953357239e-05,first,1,value_max,-1,4,1,5,14,425014,1,0
5423.351426105194,3609.258147705804,1.0531922936561084,0.99999006700589,1.509420838102251,0.67,0.12633065053891473,0.0009555555555555555,1.3683792259471372,40.97428552781366,2.9544948693169572e-05,2.0125611172013262,1.4257858793241081e-05,first,1,value_max,-1,4,1,5,15,425015,1,0
4982.089825307382,3479.503505985053,0.9716217958824049,0.9999773245086636,1.5574636541716436,0.5105,0.11654597466396925,0.0009444444444444445,1.3445968270266897,57.176605227327855,6.167093155256974e-05,2.076618205285309,-6.313670603434842e-05,first,1,value_max,-1,4,1,5,16,425016,1,0
6581.855661349117,4383.642423973829,1.0054832781279477,0.9999845867800199,1.4915702186544093,0.5826888888888888,0.14022791246331856,0.001088888888888889,1.3675095627907201,46.986404424968896,6.422328486977313e-05,1.9887602912740443,2.4991174410583308e-05,first,1,value_max,-1,4,1,5,17,425017,1,0
4994.885989795011,3380.4187461302854,1.0178325134605672,0.9999770843816489,1.5172262284526434,0.5927777777777777,0.11901929957979246,0.0007777777777777778,1.3620344965051876,52.16313211572378,8.604097891211356e-05,2.0229683043337956,8.217143515822312e-05,first,1,value_max,-1,4,1,5,18,425018,1,0
5527.891129494087,3672.3103347949445,1.0051497501015427,0.9999743913572394,1.4914482260625905,0.608811111111111,0.12783224132618506,0.0008222222222222223,1.370924451445987,44.087513767832206,6.17012182538203e-05,1.9885976344849743,9.492177357119326e-07,first,1,value_max,-1,4,1,5,19,425019,1,0
4529.645150377922,2956.2184465573146,1.0314839495541728,0.9999858318581744,1.4736163495424468,0.7425222222222222,0.11208473980845006,0.0009666666666666669,1.3835207356758608,50.106600631799665,4.813063705966851e-05,1.9648217991279529,3.4871525303499245e-05,first,1,value_max,-1,4,1,5,20,425020,1,0
7554.013129423332,4917.637158934689,1.0417157578761498,0.9999863041665455,1.4615659018865266,0.6513333333333333,0.1519595282394815,0.0008222222222222223,1.377823706379109,41.32851147270776,6.644495856302957e-05,1.9487545355888682,-3.6678363915682607e-06,first,1,value_max,-1,4,1,5,21,425021,1,0
7473.305666666708,4878.288773878136,1.0363957618577135,0.9999857373016295,1.4663784412123224,0.6401333333333333,0.15067817757697738,0.0006666666666666668,1.3761949761376568,30.680701905665956,4.976770700287552e-05,1.9551712546890736,3.6300659745077554e-05,first,1,value_max,-1,4,1,5,22,425022,1,0
5787.836940467697,3965.214838382453,1.0144901171702725,0.9999828034266165,1.552257767026342,0.5859111111111112,0.12769761547102945,0.0008555555555555557,1.3504993083119663,51.2030071449708,5.441400123742252e-05,2.0696770224258323,-9.303387085446894e-05,first,1,value_max,-1,4,1,5,23,425023,1,0
4907.040011860006,3371.392670426744,0.9747906731257093,0.9999775910802211,1.5340656280162284,0.5272222222222223,0.1153937771633521,0.0011777777777777778,1.3540591814225258,49.43422572622694,0.00011324050204401443,2.0454208370822484,5.4460795779970474e-05,first,1,value_max,-1,4,1,5,24,425024,1,0
2458.1938918055353,2929.4197055477916,0.841520482764594,0.996615719856131,0.8703021175221826,0.7684666666666666,0.16380044165895535,0.003633333333333334,0.678878178671826,161.0478810360578,0.004035628758727092,1.7406042346962443,1.638221677983702e-05,first,1,utility_max,1,2,-1,6,0,426000,1,1
2833.47389932902,3393.6397738889914,0.8388689361680302,0.9942907992366963,0.8685074462408233,0.7647444444444446,0.18521067607286007,0.0028555555555555556,0.6778256443502777,124.07926543203666,0.006138910103779247,1.7370148921342436,6.659384639265299e-06,first,1,utility_max,1,2,-1,6,1,426001,1,1
2083.9974981035875,2411.3123466584916,0.864363830615464,0.9999222943090066,0.8555771157049754,0.9425444444444445,0.13483823399875014,0.006800000000000001,0.6928272267528783,116.93529634654897,0.0004328547869840707,1.71115423106772,-1.255416728382586e-05,first,1,utility_max,1,2,-1,6,2,426002,1,1
2747.125597087464,4165.890681069342,0.7512429458289391,0.7987657101475821,0.7998307024791659,0.793,0.09975038117586527,0.0,0.5417663716381881,78.98531608737812,0.007090212777913827,1.5996614046383995,1.3712180559839617e-05,first,1,utility_max,1,2,-1,6,3,426003,1,1
2909.0812455323266,3378.610394041872,0.8611110147155651,0.9999707724349288,0.8542544714527296,0.9502222222222222,0.17342136381993373,0.0036555555555555556,0.6930675364508068,106.24696288432551,0.0001451174909193773,1.7085089425637574,3.102797816642728e-05,first,1,utility_max,1,2,-1,6,4,426004,1,1
3379.251834814561,3934.392707841367,0.8589798227599762,0.9999700239846873,0.8569565116464963,0.8786333333333335,0.193014932934745,0.005644444444444444,0.690710715890568,124.44918471242136,0.00024178370768026505,1.71391302295021,-1.3848340109871237e-05,first,1,utility_max,1,2,-1,6,5,426005,1,1
4015.3399645231375,4689.983026277199,0.8562408639159615,0.9999449948003759,0.8570199571457556,0.8669555555555554,0.218943893191524,0.004422222222222222,0.6898900931897325,117.85946159579544,0.000245644698982022,1.7140399139487033,-2.0936324601235838e-05,first,1,utility_max,1,2,-1,6,6,426006,1,1
2359.4816201282,2784.7109384913497,0.8480522942467563,0.9989963854091664,0.8697623888803844,0.773788888888889,0.18070787767295024,0.007966666666666667,0.6806555523223169,133.68831360892636,0.0027542495036963115,1.7395247774128637,3.792250662210387e-06,first,1,utility_max,1,2,-1,6,7,426007,1,1
3832.2134966699173,4463.418188994151,0.8586575712563901,0.9999762108867097,0.8619494936183042,0.8376666666666668,0.22359782595473912,0.007533333333333334,0.6881715262438002,138.03546273087568,0.00024939381032341204,1.7238989868918286,6.896736369053085e-06,first,1,utility_max,1,2,-1,6,8,426008,1,1
2930.857134778949,3468.885571273371,0.8455990398192894,0.9990720745659141,0.8709450588675308,0.7705222222222223,0.19386285521964391,0.006266666666666667,0.6802809168000625,166.35620446661778,0.001861334405714515,1.7418901173866836,4.924227288904657e-05,first,1,utility_max,1,2,-1,6,9,426009,1,1
2961.1133765122904,4017.310195771885,0.7965512761822013,0.8927996947354052,0.8272099036210168,0.7534666666666668,0.14892933846819417,0.0,0.6238182105949035,26.601179910153405,0.008271006419018123,1.6544198069111495,-1.6016591579467192e-06,first,1,utility_max,1,2,-1,6,10,426010,1,1
4118.681052370407,4772.038113170072,0.8631180114570438,1.0,0.8545113348300578,0.9266333333333334,0.22728629160653221,0.006277777777777779,0.6926731550904122,121.54289896120099,9.480777401351207e-16,1.709022669318311,-6.574505244392592e-06,first,1,utility_max,1,2,-1,6,11,426011,1,1
2856.2055357014556,4135.442267063854,0.7704948890310961,0.8386044092793798,0.8099498320076421,0.7718111111111112,0.12755666677288044,0.0,0.5795510825419392,59.70535410192679,0.007994314496485466,1.6198996636913043,3.0448549184699898e-06,first,1,utility_max,1,2,-1,6,12,426012,1,1
3036.8953847103635,3560.4638581084055,0.8531151220751868,0.9998334179139824,0.8675250559583985,0.7874444444444445,0.2081067430783009,0.008977777777777779,0.6831039772325049,145.63291076210726,0.0007075228246972685,1.735050111569787,-3.25618441583533e-05,first,1,utility_max,1,2,-1,6,13,426013,1,1
4177.187615651013,4854.753830304486,0.8605107572550785,0.9999621589862062,0.8564408026662174,0.8983222222222222,0.22542460956319338,0.004577777777777778,0.6915642451291621,113.3334303288375,0.00021014359726561442,1.7128816049898583,-2.191145359322343e-05,first,1,utility_max,1,2,-1,6,14,426014,1,1
2223.1918796358786,2804.9116579608194,0.8227079200074214,0.951726203801922,0.848822046915804,0.7480666666666665,0.1658418180017159,0.0,0.6599160705228571,106.0600410146385,0.008400846396718713,1.6976440934920791,-4.2427398571078315e-05,first,1,utility_max,1,2,-1,6,15,426015,1,1
3398.365825009152,3945.5270730253906,0.8613841827707056,0.9999731333369207,0.8549900155979175,0.9246222222222221,0.19786102933295224,0.004077777777777777,0.6924529781315404,130.82735746905655,0.00016527996542818027,1.709980030853839,-4.590064951937485e-05,first,1,utility_max,1,2,-1,6,16,426016,1,1
2591.006075664037,3047.408885019687,0.8507465042260792,0.999327399960535,0.8694449895427376,0.7736222222222223,0.19138151335926692,0.008566666666666667,0.6811826310978367,123.96196807703609,0.0017607136295260818,1.7388899787376972,-9.501271229431075e-06,first,1,utility_max,1,2,-1,6,17,426017,1,1
3398.477055585329,3967.4379887105256,0.8566912449301514,0.9999310741798174,0.8598712887260637,0.8365888888888888,0.2064931354914864,0.00668888888888889,0.688100794882568,126.96270286437993,0.0004186209109376334,1.7197425771081787,5.73211146033729e-07,first,1,utility_max,1,2,-1,6,18,426018,1,1
2975.14031389062,3490.791877546087,0.8523844353003325,0.9999254636261599,0.8626855201345559,0.8175333333333333,0.19928749776731705,0.0051444444444444445,0.6859488779467208,115.26401578184141,0.00045274867658517997,1.7253710399240376,-3.3221744441262784e-05,first,1,utility_max,1,2,-1,6,19,426019,1,1
2060.4420841855267,2412.397514429075,0.8543624210467327,0.9997021881929423,0.8699172017743567,0.7804555555555556,0.1518795655909462,0.0108,0.6826553479699236,121.45246289413308,0.0012980517743414544,1.7398344032007464,-1.0323972649669034e-05,first,1,utility_max,1,2,-1,6,20,426020,1,1
3304.4937962254476,4467.025365175494,0.7981899840350073,0.894970285727392,0.8286039578817876,0.7523333333333333,0.16157270382437627,0.0,0.6250382952131168,63.56937694322232,0.007881982185995813,1.6572079154321337,-6.0178425600418276e-05,first,1,utility_max,1,2,-1,6,21,426021,1,1
2120.357833102287,2461.776650495047,0.8613433848179679,1.0,0.8574478050018126,0.8829777777777779,0.14006572982720125,0.0068222222222222234,0.6906573617217474,118.47528341106977,9.747190610935255e-16,1.714895609660646,-5.931465257074296e-07,first,1,utility_max,1,2,-1,6,22,426022,1,1
2603.8022040172473,3024.456820791573,0.8609691800987599,0.9999848455558208,0.8582422702716863,0.8948111111111111,0.1644015847260307,0.005422222222222222,0.6910847483763917,79.10404026574815,8.721058750237436e-05,1.7164845402000757,2.7357780514329332e-05,first,1,utility_max,1,2,-1,6,23,426023,1,1
2822.4648784572855,3284.085552200214,0.8595082475485384,0.9999676866993022,0.855147967207385,0.902188888888889,0.1752699536219869,0.003477777777777778,0.6915548666342852,120.14933872223082,0.00012897151956671617,1.7102959340727106,1.7694620626971263e-05,first,1,utility_max,1,2,-1,6,24,426024,1,1
4436.174069164131,5054.929385342257,0.9138217975524501,0.5237018381829595,0.9341237060523752,0.8772,0.13634912085426845,0.0,0.8203619392692885,140.48719350976899,0.0030258056578694923,1.2454982745704337,-1.3513650605218809e-05,first,1,utility_max,1,4,1,7,0,427000,1,1
4168.04642988155,4168.521031649144,1.0000000008522296,0.6631328217265605,0.9998874512382461,0.9999555555555557,0.12666158283129028,0.0,1.3649947883450324,107.2383232072466,0.007325963662063955,1.3331832681399036,-1.429602757363946e-08,first,1,utility_max,1,4,1,7,1,427001,1,1
3241.506153504905,3630.274196701622,0.9234919096511472,0.5818299052974474,0.9491223484177586,0.7816777777777779,0.12964335521612608,0.0,1.1837200591183397,23.164674466413544,0.00773492030689317,1.2654964643882785,-1.7170328875194218e-05,first,1,utility_max,1,4,1,7,2,427002,1,1
4887.196740663611,4906.427241399097,0.9968906417829263,0.6451615758504397,0.989027534471008,0.9691333333333333,0.25872178112824024,0.0,1.2701777922315876,168.43636042138678,0.0068823951155216785,1.3187033791188503,-3.378663918429058e-05,first,1,utility_max,1,4,1,7,3,427003,1,1
3549.7523385397612,4332.325860216326,0.87410867145657,0.54075084616292,0.9310381054458343,0.7321888888888888,0.09510951479690818,0.0,1.116327273434882,73.2071958367419,0.007924068609570628,1.2413841404289279,-1.9927779792891792e-05,first,1,utility_max,1,4,1,7,4,427004,1,1
4947.798473118483,5019.392391599024,0.9891138423119598,0.6275226755632421,0.9854167356228193,0.9497555555555555,0.22308492478460937,0.0,1.1519517331979763,159.44375034742643,0.007371900773077878,1.3138889806552405,-1.9160551042187177e-05,first,1,utility_max,1,4,1,7,5,427005,1,1
4844.585682310003,4847.143634654453,0.9995809436465459,0.6500703439167607,0.9981190447018796,0.995511111111111,0.20751877411247813,0.0,1.2613080780858854,150.0528674115276,0.00662295855572903,1.3308253927583962,-3.8031618897368824e-07,first,1,utility_max,1,4,1,7,6,427006,1,1
4543.700399742683,4748.694746989653,0.9682279611396306,0.5997072886877534,0.972598290663629,0.8927333333333334,0.20952148065161483,0.0,1.054975012746556,123.84496710364147,0.007381432009132416,1.2967977207119323,-3.487350535980298e-05,first,1,utility_max,1,4,1,7,7,427007,1,1
4062.9915555291154,4602.967221905796,0.9169946836625654,0.5664994834643264,0.946723793560659,0.7754222222222222,0.1440838552032433,0.0,1.0921373474747673,137.6344133514085,0.007956449993921741,1.2622983912459056,-1.44841676301408e-05,first,1,utility_max,1,4,1,7,8,427008,1,1
5160.933137508699,5171.826835447091,0.9981912203381127,0.646826296735646,0.9937391118860571,0.9838333333333332,0.22872836695807885,0.0,1.2495265179379043,252.2462044115873,0.0066053221560826506,1.324985482338078,3.495827034681684e-05,first,1,utility_max,1,4,1,7,9,427009,1,1
4378.9618567223215,4949.277472649267,0.9168786692837947,0.5329196709743219,0.9382291289513227,0.8589777777777778,0.14488309934352261,0.0,0.8603155249765595,96.89478385338134,0.003995992423567749,1.2509721717683007,2.715346634469996e-07,first,1,utility_max,1,4,1,7,10,427010,1,1
4581.2304356877,4870.1276108272305,0.9577001293446245,0.5800421872258227,0.9608012798831511,0.8903222222222221,0.19693378241938872,0.0,0.9958530932869843,191.24336907963698,0.006073095697064948,1.2810683730067256,-3.782927800517847e-05,first,1,utility_max,1,4,1,7,11,427011,1,1
3382.991473898137,3968.792782377231,0.8956280137006435,0.5526990618536387,0.9389731308304713,0.7509999999999999,0.10743250885008478,0.0,1.0845487130226574,189.25504461947912,0.007991528776272294,1.2519641742736998,-1.3299139188737002e-05,first,1,utility_max,1,4,1,7,12,427012,1,1
3433.977645771404,4021.2457505811944,0.8974802165606758,0.5524432907530824,0.939428500652859,0.7526777777777779,0.11065504233804643,0.0,1.080077038047785,109.52726233808062,0.007740673394865596,1.2525713340368025,-2.633214777449282e-05,first,1,utility_max,1,4,1,7,13,427013,1,1
