eta,alpha,gamma,episodes,auction_type,init,exploration,asynchronous,n_bidders,median_opp_past_bid_index,winner_bid_index_state,avg_rev_last_1000,time_to_converge,avg_regret_of_seller
0.03043126592575074,0.015648288334281613,0.9496888559126395,16414,second,zeros,boltzmann,0,4,True,True,0.8226000000000001,3,0.16320214451078346
0.7764260425234182,0.09645090353627961,0.29746451804676094,21655,first,random,boltzmann,1,2,True,False,0.6282000000000001,1,0.36306626645116596
0.2691018380242468,0.02423144180343708,0.2236234943215006,97284,first,random,boltzmann,0,4,True,False,0.8072,54,0.19519551005304056
0.818199615840331,0.08282978573451598,0.7388514407712594,61498,second,zeros,boltzmann,0,2,True,True,0.6912,5,0.30856613223194246
0.5114463159757254,0.0159526984754065,0.33842923084738075,20415,first,zeros,egreedy,1,2,False,False,0.2942000000000001,17933,0.5060298799902032
0.17244287931272884,0.0908590866332257,0.24243134261139657,52420,second,zeros,boltzmann,0,2,False,False,0.6976,6,0.30773750476917205
0.2667080081636699,0.031441363173213645,0.6060375675478197,94133,second,zeros,boltzmann,0,6,True,True,0.8907999999999999,51,0.10639626910860162
0.1774739614388866,0.06547551904154122,0.7849838038370848,39187,second,random,egreedy,1,4,True,True,0.7804000000000001,5,0.1865108326741011
0.3450318980953324,0.0793805795049728,0.003638630224825928,95478,second,zeros,egreedy,0,6,False,True,0.8600000000000001,2,0.11715159513186281
0.5506646505761008,0.06398234866656224,0.9077007662464873,27315,second,zeros,egreedy,1,6,True,True,0.766,19894,0.15434010616877172
0.024827612509540686,0.04949472517084654,0.9479043558380117,91814,first,zeros,boltzmann,1,2,False,False,0.6060000000000001,1825,0.37342671052344956
0.59730123886711,0.07125656506354967,0.5807528754957046,58368,first,zeros,boltzmann,1,6,False,True,0.8800000000000001,6,0.1206688596491228
0.3694902906348053,0.032370027723853244,0.6775656673547966,16737,first,zeros,egreedy,0,4,True,False,0.5443999999999999,14383,0.2987871183605186
0.9369753926367691,0.08348935634254773,0.11851643589340381,64329,first,zeros,boltzmann,1,2,False,False,0.633,9,0.3743288408027483
0.7296877434705055,0.09326486700384318,0.19029347510493322,26615,first,random,boltzmann,1,2,True,True,0.6338,23,0.34781138455758026
0.13176680921371142,0.0172492892977418,0.2745044888780962,93094,second,zeros,egreedy,1,6,False,True,0.9020000000000001,9,0.09762175865254472
0.9377080049405789,0.024662505455572997,0.9828384873917636,95947,first,random,egreedy,1,2,False,False,0.255,85386,0.5270305481151053
0.528037885144648,0.06677212580069526,0.21196640047124493,79357,second,random,egreedy,1,2,False,True,0.6852,4,0.3204808649520521
0.9399801435384746,0.07220577411367192,0.353151387390975,31562,first,random,egreedy,1,4,False,True,0.49080000000000007,27270,0.3239845383689246
0.5595957534016847,0.0600223053933733,0.9365677252139379,59052,second,zeros,egreedy,1,4,True,False,0.7566,25402,0.20001354738196842
0.13240934321046016,0.09377630689015255,0.02191668899918131,21501,first,zeros,egreedy,1,2,True,True,0.32520000000000004,18430,0.5008790288823776
0.6042474800812094,0.010488326096637992,0.1380228189980619,49639,second,zeros,boltzmann,0,2,False,True,0.7,1,0.3078426237434275
0.6030250916538544,0.06461180650911642,0.6642439189922833,84923,second,zeros,boltzmann,0,4,False,True,0.8332,0,0.1697679073984668
0.5217755867503916,0.012634027766084492,0.3770449234677199,96374,second,random,egreedy,0,4,True,False,0.8016,4,0.18575549422043286
0.20987069534710656,0.04867159715116494,0.2581799226849278,78511,first,random,boltzmann,1,2,False,False,0.64,7,0.36954312134605344
0.9539635624749114,0.04527618403966225,0.6000340931117949,69466,first,zeros,egreedy,1,2,True,False,0.28940000000000005,61580,0.5091814700716898
0.48836205690621326,0.012784835270183294,0.18480257945694872,12328,first,zeros,egreedy,0,6,False,False,0.5849999999999997,11092,0.23114860480207652
0.6964256045116184,0.03629583062739999,0.01933273906092038,68952,first,random,egreedy,0,6,True,True,0.5849999999999999,59689,0.23275321963104764
0.7000659880138836,0.0782641569297745,0.7680126988600103,36765,second,zeros,egreedy,1,4,False,True,0.7506000000000002,4,0.2092479260165918
0.13581388786967685,0.06275178569278637,0.8563315415665865,78667,second,zeros,boltzmann,0,2,True,True,0.6922,3,0.3082563209477926
0.8942960937194232,0.053289489123468765,0.7279759613255171,49296,second,zeros,boltzmann,0,2,True,False,0.6944000000000001,10,0.3070959104186952
0.537530238949744,0.07474536260256416,0.7304902205873739,57451,first,random,egreedy,1,4,False,False,0.5388,48628,0.30428713164261717
0.24431563114934718,0.05782735836205561,0.7747172430882516,98685,first,random,egreedy,1,2,False,False,0.3024000000000001,92117,0.5022120889699548
0.733464134706383,0.04489245353514444,0.38964842637036906,66038,second,zeros,egreedy,0,4,False,True,0.7642,1,0.20840728065659164
0.014641370098986695,0.08750643564585336,0.9047572514552986,80992,first,zeros,egreedy,1,6,False,True,0.7084000000000001,64326,0.18256370999604896
0.9869426620728147,0.08193840415336284,0.5435575471559885,43641,second,random,boltzmann,1,6,True,True,0.8934000000000001,1,0.10574459796979903
0.16873140807162823,0.08679088756724,0.4412063279155581,56385,second,random,egreedy,1,2,False,True,0.6472,3329,0.3213514232508646
0.696609668354129,0.024804367409096972,0.14924815674524705,53906,first,random,boltzmann,1,6,False,True,0.883,23,0.11730419619337365
0.35958138386541083,0.015690580636807443,0.9148542669920717,27074,first,random,egreedy,1,6,False,False,0.6712,22729,0.20415158454605895
0.49853457170556226,0.011357671570557762,0.7303058887366869,70507,first,random,boltzmann,0,4,True,False,0.7952,1,0.19359496220233452
0.8571068445543285,0.059635263327382865,0.3354669282373193,86088,second,zeros,egreedy,1,2,False,False,0.6452,8,0.32123176284731897
0.6218697653325819,0.05647009841212991,0.635435752852539,58274,second,random,boltzmann,0,6,False,False,0.8912,2,0.10743384699866149
0.7126976955894103,0.07576450741951943,0.46943884613805037,88154,first,zeros,egreedy,0,6,True,False,0.581,74803,0.23437847403407666
0.8972980646608273,0.01034528994081381,0.032168743196844284,52769,first,zeros,boltzmann,1,6,True,False,0.8754000000000001,2,0.109064033807728
0.2743997725770677,0.013316546868062936,0.8609350387637149,41520,second,random,egreedy,1,6,True,True,0.8442000000000001,2,0.1311368015414258
0.223517300941102,0.08673321133684693,0.03020183492959942,68386,first,zeros,boltzmann,0,2,True,True,0.6192000000000001,1,0.3708624572280876
0.502504982073945,0.028716526623402232,0.012821926870480687,46045,second,zeros,egreedy,1,6,True,False,0.7678,38273,0.15046150504940814
0.2821353061547769,0.032974807787634175,0.8857755431193227,93754,second,zeros,egreedy,1,6,True,True,0.8596000000000001,2,0.1167715510804872
0.6148115200945533,0.04692646374147244,0.009330851395411953,69700,first,random,egreedy,0,4,False,True,0.5134,58912,0.30889239598278334
0.8481969347064287,0.048390209051658674,0.9704302123262796,78682,second,zeros,egreedy,0,4,False,True,0.748,22,0.21785668895045882
0.6805759314480097,0.05099915447493427,0.9037082821749967,95843,first,random,boltzmann,1,6,False,True,0.8734000000000001,11,0.1214673998101061
0.7214118245021521,0.05816726528165994,0.9753445908573414,90046,second,random,boltzmann,0,6,False,False,0.8878000000000001,5,0.10862225973391376
0.590419834837139,0.06596767040439899,0.8309314031560558,85359,first,random,boltzmann,0,2,True,False,0.6277999999999999,1,0.3719748356939514
0.457403904340578,0.05050072915955041,0.056690240037319664,26662,second,zeros,boltzmann,1,4,False,False,0.8320000000000001,2,0.16833695896781933
0.9072757059756604,0.09140967360492705,0.8240037853445468,41241,first,zeros,boltzmann,1,6,False,False,0.8714000000000001,3,0.12183021750200043
0.8415655184908031,0.06163825701585889,0.047195545875109435,25147,second,random,egreedy,1,2,False,False,0.7184,5,0.3178748956137909
0.7309241596035762,0.02030042812224432,0.7941699834591125,12267,second,zeros,egreedy,0,2,True,False,0.6958000000000001,4,0.3102959158718513
0.734087777160015,0.049838243261443205,0.6913530469351431,78775,first,random,egreedy,0,6,True,False,0.5823999999999999,67824,0.23509235163440179
0.4431202694212836,0.05553549383082307,0.5617270406476174,42341,first,zeros,egreedy,0,6,False,False,0.5932,36503,0.2223235162135991
0.8330568311723487,0.04069124028366714,0.8822332987610183,60591,first,zeros,boltzmann,0,2,True,False,0.625,12,0.3711277252397221
0.9375390303244211,0.08635402266624602,0.5021465368808744,34072,second,random,egreedy,1,6,False,False,0.7436000000000001,22736,0.18311223291852544
0.11014426446767334,0.05662196357544285,0.6125955164377402,29994,first,zeros,boltzmann,1,6,True,False,0.8792000000000001,1,0.1157631526305261
0.8187226413554362,0.0778141633499979,0.4786044006447666,32685,second,random,boltzmann,0,6,False,True,0.8856,16,0.10721737800214165
0.4053726830002762,0.0372612850085155,0.15577632061520655,40071,first,zeros,egreedy,0,2,True,False,0.29300000000000004,33649,0.5185795213496045
0.3203554000601653,0.06555405006945218,0.4854780613680523,51331,second,random,egreedy,0,4,True,True,0.8220000000000001,53,0.16555297968089458
0.9742554973809645,0.08407800165095229,0.8712850578375144,10798,first,random,egreedy,0,4,False,False,0.4714000000000001,9978,0.3237821818855343
0.8121725858302352,0.04268222494324368,0.159301965537134,16412,first,zeros,boltzmann,0,4,False,False,0.8116000000000001,4,0.1952595661710943
0.18077502960043623,0.024630894754486286,0.3806414166627903,31891,second,random,boltzmann,0,4,False,False,0.8370000000000001,0,0.1703803580947603
0.7982317231275449,0.051570508847515135,0.4838606394882752,40586,second,random,egreedy,1,4,True,True,0.7376,19489,0.21377322229340165
0.6007255937344327,0.09357303223887906,0.2652976624565723,12177,second,random,boltzmann,1,2,False,True,0.6884000000000001,1,0.3117516629711751
0.71826633735732,0.09547208743513914,0.05551361672507277,50824,first,zeros,boltzmann,1,4,False,True,0.7978,4,0.19427435857075395
0.8290969290102932,0.013577820245381749,0.6137027905573251,49687,second,zeros,egreedy,0,4,True,True,0.7238000000000001,27980,0.22492402439269824
0.5258077714062652,0.015487164970624846,0.921328097446609,11545,second,zeros,boltzmann,1,6,True,False,0.8972,2,0.09493287137288865
0.8224876400887596,0.018508342309819452,0.024116269586319284,93586,second,zeros,egreedy,1,6,True,True,0.7160000000000001,74514,0.1801188211912038
0.34490681578652127,0.06646703989704235,0.24913912201198973,23445,second,zeros,boltzmann,1,2,False,True,0.6984000000000001,1,0.3069055235657922
0.8480226551349582,0.044384793166829736,0.6983378638144903,42222,first,zeros,boltzmann,0,4,True,False,0.7888000000000001,2,0.1971436691772062
0.9606103440250527,0.05097435176337495,0.4565345226878893,13584,second,zeros,boltzmann,0,4,True,False,0.833,61,0.16718197879858654
0.9499337429253485,0.04747229663051607,0.7607397584621172,98532,second,random,boltzmann,0,6,False,False,0.8870000000000001,7,0.10789794178540979
0.9002925390057062,0.07338171425098229,0.2713742490272849,37699,second,zeros,egreedy,1,2,True,False,0.6442,6,0.3264171463434043
0.06479908179187954,0.01132092020611756,0.8869485396161229,21737,first,zeros,boltzmann,1,6,False,False,0.8836000000000002,1,0.1157841468463909
0.5325337776692324,0.06477258687574819,0.13257062131810568,30778,second,zeros,egreedy,0,6,False,True,0.8234000000000001,11742,0.13808564559100653
0.7898210610507722,0.06023803291302378,0.26441760892042354,38605,first,random,egreedy,1,6,False,True,0.5882,33255,0.23613521564564174
0.9553634624798639,0.08905426776173374,0.7363658103240888,30892,first,random,boltzmann,0,4,True,True,0.8016000000000001,2,0.19532565065389096
0.6923311789510661,0.07934911782503287,0.22131254617357798,61190,first,zeros,egreedy,1,4,True,True,0.5301999999999999,52507,0.30368687694067653
0.3378279627128572,0.08741660145433647,0.33526213038974456,59699,second,zeros,egreedy,0,4,False,False,0.8154000000000001,0,0.17106149181728336
0.6041089265411391,0.011419122596210748,0.7628421169796287,19414,first,zeros,boltzmann,0,2,True,False,0.6218,0,0.36112084063047284
0.009974793989057651,0.08483435232830011,0.8287727724067403,19015,second,random,boltzmann,1,4,True,True,0.8426,4,0.16316592164080987
0.97045012201792,0.06522942889165942,0.11709041763598724,81781,second,random,egreedy,0,6,False,False,0.7414000000000001,55714,0.17651288196524864
0.53934721084866,0.08728987469236828,0.687533890931812,83346,second,random,egreedy,1,2,True,True,0.6892,3,0.31253569457442465
0.5972078244871877,0.05104812545417705,0.0071760851381331425,20849,second,random,egreedy,1,6,False,False,0.7658,16374,0.15651590004316748
0.6144874461048407,0.07235577145353342,0.04344873063689498,74975,second,random,egreedy,1,4,True,False,0.7490000000000001,34590,0.206215405135045
0.5554536567793463,0.05012691988646537,0.417542943423614,11514,second,zeros,egreedy,1,6,False,False,0.8054000000000001,6062,0.14841063053673786
0.6832553935860213,0.03544587205754129,0.13671973472048665,81012,second,random,boltzmann,0,6,False,False,0.8864000000000001,5,0.10735940354515376
0.992583761335555,0.035932118647180614,0.534770964373783,11470,second,zeros,egreedy,0,4,False,False,0.7136000000000001,7233,0.23088055797733215
0.5384299009488641,0.07320221963825886,0.16344386189233687,33378,second,random,boltzmann,0,4,False,False,0.826,0,0.1719036491101923
0.7145497913709168,0.09552892323919931,0.28551552091911636,27783,second,random,egreedy,0,6,False,True,0.7944000000000001,2,0.1526185077205485
0.7692336377369622,0.0738597756454686,0.6902289709275514,90653,first,random,boltzmann,0,2,False,True,0.6292000000000001,1047,0.37087796322239747
0.856106944715278,0.018956501952753453,0.15333126540561426,21984,first,zeros,egreedy,0,6,True,True,0.58,19325,0.23811863173216882
0.036310593127793944,0.09080793310263782,0.3818390000304373,56403,second,random,boltzmann,0,2,False,True,0.6914000000000001,1,0.3071219615977874
0.6481134685752753,0.08063562734103039,0.9726945625790181,23171,first,zeros,egreedy,0,6,True,False,0.5771999999999999,20846,0.2331880367701005
0.6019402745973718,0.03753740479903659,0.4246793763024465,27374,second,zeros,boltzmann,1,2,False,False,0.6938,67,0.3097391685541024
0.6911876483865595,0.088554950391877,0.4048882067454243,74198,second,random,boltzmann,0,2,False,False,0.6804,3,0.31029407800749337
0.9389256673521957,0.08295994211977732,0.7989748946553672,78795,second,zeros,boltzmann,0,6,True,True,0.894,5,0.10772257122913888
0.24633063755824147,0.05007447022062633,0.36801431772750964,59112,second,zeros,egreedy,0,6,False,True,0.8796000000000002,4,0.1024056029232643
0.969024889851995,0.030589152918275637,0.5453483265972995,63071,second,zeros,egreedy,0,6,False,True,0.7388000000000001,44124,0.17668342027239142
0.6214901543782951,0.025873648103883033,0.9504046414397018,40641,first,random,egreedy,1,2,True,False,0.28980000000000006,36964,0.5009965305971801
0.6469743717836178,0.042723784547066886,0.6942378145951711,67691,second,zeros,boltzmann,1,4,True,False,0.8322,1,0.1685600744559838
0.5174722933256403,0.0887525712543044,0.848795522729602,97403,second,zeros,boltzmann,0,2,False,False,0.6956,7,0.30881595022740566
0.9571758753312177,0.08637612303624655,0.9835438007654026,66262,first,zeros,egreedy,1,4,True,True,0.48280000000000006,57051,0.32026199028100566
0.8563536875270545,0.062444527823884786,0.321312069061307,87214,second,random,egreedy,1,4,True,True,0.7154,46810,0.22436764739606022
0.6663424478877218,0.054789820453970114,0.8263677092385521,36837,second,random,boltzmann,1,6,False,False,0.8972,4,0.10596954149360696
0.013091466373484018,0.06544309538288934,0.9340369527641854,98772,second,zeros,boltzmann,0,4,True,True,0.8236000000000001,14,0.1685133438626331
0.9037799659427553,0.0465256477845773,0.9599825979669314,68373,second,random,boltzmann,1,6,True,True,0.8936000000000001,2,0.10471384903397538
0.10073805702273064,0.021012207545550526,0.33904664920797567,73163,first,random,egreedy,0,4,True,False,0.543,61977,0.2928338094391974
0.08744238698168649,0.08199835928909531,0.21291367750814438,24493,first,random,boltzmann,0,6,True,False,0.8768,1,0.1206303841914016
0.44397540972252325,0.07515612700866278,0.6310389804980372,94933,first,zeros,egreedy,1,2,False,False,0.31220000000000003,78067,0.5053437687632331
0.9559867997885085,0.021246800700988847,0.8071180230335209,42067,second,zeros,egreedy,1,2,True,False,0.6466,3,0.33614947583616606
0.769276422577252,0.06417691426605043,0.40417570726690083,20872,first,zeros,egreedy,1,4,False,True,0.5022000000000001,18547,0.3126581065542353
0.05597034895697006,0.04455650968861378,0.5950617050778569,91300,second,random,egreedy,1,2,False,True,0.7042,4,0.31338444687842276
0.43683472976918125,0.03143536585965762,0.2676001925140829,19758,second,random,egreedy,0,4,False,True,0.8076000000000001,1,0.17621216722340316
0.8709137827815354,0.019691846684769157,0.5080327245559307,33030,second,random,egreedy,0,2,True,False,0.6992,1,0.31363608840448076
0.7016772404548748,0.07111976699524018,0.45107385370321645,53546,first,zeros,egreedy,0,6,True,True,0.5763999999999999,46338,0.23497927016023604
0.006478928517808069,0.014389442968873109,0.05430752925229871,75546,second,random,boltzmann,1,6,False,True,0.8978000000000002,9,0.10443703174224973
0.009938171929587902,0.07861835536495669,0.6590420016487804,88393,first,random,boltzmann,1,4,True,True,0.814,9,0.19048114669713667
0.3495985410697958,0.0436771300256966,0.7935253009455943,57521,first,random,boltzmann,0,4,False,False,0.805,0,0.19590758157890156
0.19621703695544868,0.07808638152669473,0.14549033672089023,46374,second,random,boltzmann,1,2,True,True,0.6932,1,0.3069521714753957
0.3790344928945364,0.09739850811361773,0.6273995587444829,69227,first,zeros,boltzmann,1,4,False,True,0.8076000000000001,19,0.195178181923238
0.8021194728798202,0.07435471579378809,0.09600596667937397,38344,second,random,boltzmann,1,4,True,False,0.8172,0,0.16851658668892133
0.3213151018277951,0.0856376293062891,0.9352987489002166,30200,first,random,egreedy,1,6,True,False,0.6894000000000001,23634,0.19670860927152317
0.31563413501864657,0.08904228080540062,0.6645513587534061,71703,first,zeros,boltzmann,0,4,True,False,0.788,0,0.19504344309164187
0.8948915195556314,0.05177835666220984,0.113375929104845,58438,second,random,boltzmann,0,6,True,True,0.8934000000000001,1,0.10685170608165916
0.16895688660755082,0.08820798397872606,0.38257610499694644,80688,second,random,egreedy,0,2,False,True,0.697,1,0.30376759865159625
0.259851402413829,0.06886113221284855,0.18884625953375866,46383,second,zeros,egreedy,0,4,False,True,0.8188000000000001,3,0.16383588814867514
0.09897959808987655,0.0825459715730822,0.31081716201964316,18257,first,zeros,egreedy,0,6,True,False,0.678,1,0.19307662814263019
0.4232569470170986,0.09649541902138822,0.4978801353077752,32218,second,zeros,egreedy,1,6,False,False,0.7914000000000001,0,0.1369172512260227
0.6058213962097867,0.05772769490940391,0.011258268504612317,28892,second,random,egreedy,0,6,False,True,0.8038000000000001,0,0.14813097051086804
0.2567902228677815,0.026280607609514846,0.8590121543462902,69444,first,random,boltzmann,0,2,True,True,0.6314,2,0.3665889061689994
0.7124299198603647,0.08557528934350041,0.9603064127518538,28233,first,random,egreedy,0,2,True,True,0.2894000000000001,24748,0.5114865582828605
0.04606352042195905,0.03235955267830364,0.7405084891828687,96065,first,zeros,boltzmann,1,4,False,True,0.8108000000000002,82,0.19122885546244728
0.28337064280088065,0.09723698321239078,0.0408398199971798,88116,first,random,boltzmann,1,2,False,True,0.6428,76,0.370520677289028
0.3739333665805229,0.0884791470629917,0.600351405270854,94807,first,random,boltzmann,1,2,False,True,0.6288000000000001,0,0.36910143765755693
0.4352267317002416,0.06962006743045872,0.8003356979551092,15152,second,zeros,boltzmann,0,4,False,True,0.8282,2,0.16964097148891233
0.3204590364468507,0.07472312436233489,0.8186372401010071,31600,second,random,boltzmann,1,4,True,True,0.8338000000000001,0,0.16537341772151895
0.862658068770656,0.05473637971117261,0.5806700651316212,81717,second,zeros,egreedy,0,2,True,True,0.6928000000000001,40,0.3128920542849101
0.45442318974933393,0.07286589643562087,0.8987794287738187,50617,first,zeros,egreedy,0,6,True,False,0.6073999999999999,42671,0.22222573443704682
0.1994736033816048,0.07724970444030664,0.0479188384967623,51514,first,random,boltzmann,0,6,False,True,0.8770000000000001,8,0.12056528322397791
0.16005060542853122,0.027814632609410445,0.08253216925497148,16729,first,zeros,egreedy,1,6,True,True,0.6456000000000001,14430,0.20491362304979377
0.6855227945104859,0.09597648083585739,0.8118383920909115,73829,second,zeros,egreedy,1,4,False,False,0.7446,10,0.2090777336818865
0.1666218215658538,0.034926824038235875,0.6074099371384738,73545,first,random,egreedy,1,4,False,False,0.5626,60228,0.28879733496498733
0.8408344829093343,0.09356393355330302,0.001249674032796736,79647,second,random,egreedy,1,2,True,True,0.6884000000000001,30,0.3209160420354815
0.23337743541963174,0.06684761604947825,0.36623660676533676,17214,second,zeros,egreedy,1,2,True,False,0.6932,4,0.3094341814801906
0.8753811618497146,0.011628151815474316,0.13933061211435768,61784,first,random,boltzmann,0,6,True,True,0.8868,41,0.11696232034183607
0.7106990239807748,0.07811710887941357,0.5537750123715488,26744,first,random,egreedy,0,6,False,False,0.5768,23353,0.2339889320969189
0.6853013028172737,0.02336266452957242,0.4639425849790434,28633,second,random,boltzmann,1,6,False,False,0.8917999999999999,2,0.10485803094331712
0.4592687785460515,0.0945618176981898,0.7661734618532109,80940,second,zeros,egreedy,1,4,True,True,0.7888000000000001,8614,0.1925920434890042
0.00890263063629837,0.05788879678604042,0.6261285077213115,22536,first,zeros,boltzmann,0,4,False,False,0.8034000000000001,2,0.19443556975505855
0.5152776544490616,0.06602273628166808,0.18886723281337328,30218,first,zeros,egreedy,1,4,False,False,0.549,25500,0.29976834999007207
0.9988836699325279,0.05925708276147224,0.7058360106575089,53540,first,zeros,egreedy,1,4,True,True,0.4874,45356,0.3220769518117296
0.4224941713211019,0.0661891047072641,0.21722423379385944,47906,second,random,egreedy,0,2,True,False,0.7078000000000001,1,0.30647100571953406
0.02403184913831724,0.03763900613599764,0.7188848533240995,19474,first,zeros,egreedy,0,6,False,False,0.712,2,0.18568347540310154
0.08850039389487996,0.057817012964796584,0.8811007215746082,79480,second,random,boltzmann,1,2,False,False,0.7078000000000001,4,0.30995470558631105
0.16777949566531836,0.011241024573801021,0.4962479859508363,20387,first,random,boltzmann,0,6,True,True,0.8898,2,0.10974640702408396
0.7426571191172143,0.05732619936121087,0.7489151361035243,13143,first,random,boltzmann,0,4,True,True,0.8004000000000001,1,0.19132618123716041
0.2989891558948644,0.09541482214598873,0.31885378634088046,93313,second,random,boltzmann,1,2,False,False,0.7016000000000001,3,0.3090909090909091
0.6232530922378239,0.09115974214830476,0.3023182423676034,78080,first,random,egreedy,0,6,True,True,0.5851999999999999,66607,0.23129610655737703
0.7504818358960808,0.08778350319027131,0.6944133137258227,42694,first,random,egreedy,1,6,True,True,0.5953999999999998,36389,0.22907200074951983
0.4021972063485524,0.03107645121175856,0.59670339239293,69125,second,random,egreedy,0,4,True,False,0.8166,50,0.1690763110307414
0.9254804914057715,0.03473936785337725,0.5859363082795217,81257,first,random,boltzmann,0,6,True,False,0.8812000000000001,3,0.12268481484672088
0.6957948884991751,0.011522586235607127,0.8058119087043875,16570,first,zeros,egreedy,1,2,True,True,0.2836,14943,0.5083041641520821
0.0687963801354492,0.013475708859459614,0.4845769691445196,50686,first,zeros,egreedy,0,2,False,False,0.2952,44711,0.5123505504478554
0.809376559046962,0.03875026435986892,0.8144340580498479,25952,first,random,egreedy,1,6,False,False,0.5859999999999999,22638,0.23397040690505544
0.18991954073123096,0.027241042886703218,0.28220160104644576,51102,second,zeros,boltzmann,0,4,False,True,0.8246,0,0.1696685061250049
0.1178273672042719,0.04891211757165538,0.3290788135366444,96109,second,random,egreedy,1,6,True,True,0.8696,14,0.1125222403729099
0.5228530589001749,0.019828005062591955,0.7408095596356565,89899,second,random,egreedy,1,4,True,True,0.766,1,0.20029143816950123
0.2721390105018564,0.0864345890229302,0.12518195340717111,23453,first,zeros,egreedy,0,6,True,True,0.6466000000000001,20357,0.20841683366733463
0.39187955100141647,0.011155035383251612,0.7754902036558852,22623,second,zeros,boltzmann,0,2,False,True,0.6878,87,0.3083322282632719
0.21745309961710213,0.08891591194922921,0.9266610847384978,55247,first,random,egreedy,1,2,False,False,0.35520000000000007,39411,0.49387297047803497
0.23023631687528023,0.05023103305901079,0.7035692211262141,54657,first,zeros,egreedy,0,2,False,True,0.28340000000000004,48593,0.5170682620707319
0.32713111273518536,0.0462458794175813,0.12120840686701323,35059,second,random,egreedy,0,6,True,True,0.8657999999999999,2,0.11158903562565957
0.1945240322933327,0.04716358687602632,0.23161071528683105,38238,first,zeros,egreedy,0,6,True,True,0.6552,33084,0.19596213191066475
0.1974351132158345,0.06663763895280304,0.2069612585607328,73929,second,random,egreedy,1,2,True,True,0.6898,18,0.3168878248048803
0.47685454764636304,0.04162236184707029,0.06773938282805937,88483,first,zeros,egreedy,1,6,True,True,0.6752,71511,0.19910717312930165
0.14354639794289437,0.03573103666206513,0.29330262289905623,22689,second,random,egreedy,1,6,True,False,0.8742000000000001,9,0.1131649698091586
0.5679461216919001,0.08785461372625994,0.5405943605628306,19791,first,random,egreedy,0,2,True,True,0.2744,18305,0.5160628568541255
0.7965680245497202,0.020401866659964338,0.2802683550176943,38706,first,zeros,boltzmann,1,6,True,True,0.8884000000000001,1,0.10734253087376633
0.42690747327861334,0.06390796042810427,0.3662605160131199,69489,first,random,boltzmann,0,6,True,True,0.883,5,0.12028666407632861
0.7655273476079764,0.06357582696382155,0.8636595005226299,81610,first,zeros,boltzmann,0,6,True,True,0.8887999999999999,1,0.12099252542580563
0.9484552465209494,0.05938637321716601,0.9227610656908822,30449,second,zeros,egreedy,1,6,True,False,0.7046000000000001,23725,0.18816381490360928
0.37189378919203797,0.04820257516253448,0.8766041861480247,22608,first,random,boltzmann,1,2,False,True,0.6244000000000001,0,0.3585810332625619
0.8129168792871969,0.05692757044918625,0.6393652501536313,11522,second,zeros,boltzmann,0,4,False,True,0.8284000000000001,1,0.16873806630793264
0.4870146741033772,0.05973777334596922,0.1607484729265628,93503,first,zeros,egreedy,0,2,False,True,0.28080000000000005,82321,0.5156091248409141
0.5210532572628647,0.05526093932127722,0.2057101985475249,55650,second,random,egreedy,0,2,False,True,0.682,70,0.3075831087151842
0.8412640295105689,0.04742154938567091,0.6448312624200351,66026,first,random,egreedy,1,2,False,True,0.29580000000000006,58983,0.510723048496047
0.111953107995864,0.027777023229281342,0.7971378753431079,35759,second,zeros,boltzmann,0,4,True,True,0.8278000000000001,5,0.16690623339578844
0.8787674586321617,0.04722593729212588,0.893839929244492,55202,second,zeros,boltzmann,1,2,True,True,0.672,30,0.31864787507698994
0.7900154530284956,0.029527021978813787,0.14028055553565777,80087,second,random,boltzmann,0,2,False,True,0.7074000000000001,2,0.3065641115287125
0.03961714346582201,0.01694922219457414,0.048229120038802975,91208,first,zeros,egreedy,1,4,True,True,0.6062000000000001,73403,0.26977677396719585
0.9033137997146833,0.06069816713732368,0.002548755131223297,93095,first,random,boltzmann,0,2,False,True,0.6238,8,0.37264299908695414
0.8426018868629077,0.09007263958549147,0.5146822430532692,95027,second,random,boltzmann,0,4,True,True,0.8242,15,0.16996222126343039
0.07726463457638433,0.011958254046769808,0.014195635606673272,90650,first,zeros,boltzmann,1,6,True,False,0.8867999999999999,17,0.11321345835631547
0.45499576725953816,0.05516946567964253,0.34323473623065065,47433,first,zeros,egreedy,1,4,True,False,0.5478,40055,0.29678072228195557
0.35817840895603514,0.0903453521295199,0.04795353342161092,32630,first,random,boltzmann,0,2,True,True,0.625,2,0.37065890285013786
0.5207674892690446,0.0956927008870462,0.26742669449292106,29899,second,zeros,egreedy,0,4,True,True,0.7912,6343,0.18474865380113045
0.09215514293530891,0.03123849269373509,0.6248542494202453,63121,second,random,boltzmann,1,6,True,True,0.8914000000000001,1,0.10370558134376828
0.7009468917415488,0.08202529498201895,0.5258910601169545,36519,second,zeros,boltzmann,0,6,True,True,0.8858000000000001,1,0.10659108956981296
0.49426880919210114,0.025793376732218307,0.8306308480223974,27098,second,random,egreedy,0,2,True,True,0.7016000000000001,2,0.3043102812015647
0.5556166414016356,0.07171068886162503,0.5416800727142348,57003,second,zeros,egreedy,1,6,False,True,0.7487999999999999,2,0.15139904917285052
0.6117477608176289,0.08410128653335151,0.7166847691751616,62716,second,random,boltzmann,1,4,True,True,0.8344000000000001,0,0.16786147075706354
