eta,auction_type,alpha_lr,gamma_disc,episodes,init,exploration,winning_info,opp_info,final_avg_rev
0.5808075761956797,second,0.039374255225988454,0.5802200366851687,68689,zeros,boltzmann,False,True,0.703
0.4918100094233566,second,0.03235754436689756,0.06947310260012002,191761,zeros,egreedy,True,False,0.701
0.555993236787541,first,0.03204571827578712,0.11767561025449541,83304,random,egreedy,True,True,0.306
0.9349324990616528,second,0.028844911690691376,0.4881040987893622,197180,random,boltzmann,False,True,0.686
0.8494250159774329,first,0.027951545016584218,0.6803712570228428,66446,random,boltzmann,True,False,0.628
0.542696363793199,first,0.0344933725234259,0.48583878671510566,51185,random,boltzmann,False,False,0.628
0.6584375088863725,second,0.07365272179748292,0.9673401118610698,215703,zeros,egreedy,True,False,0.664
0.7680093582327807,first,0.07679192144380165,0.1484994723524835,217428,zeros,boltzmann,False,True,0.639
0.4775790756169487,second,0.012306420839389133,0.49546818544326476,132195,zeros,egreedy,False,False,0.682
0.1760676431171586,second,0.048951101689888095,0.1967785686234156,197370,zeros,boltzmann,True,True,0.699
0.8620865928526835,second,0.028934864296873638,0.702390369216649,113571,random,boltzmann,False,False,0.693
0.07306411821064385,second,0.09288429050968056,0.36747166102052553,185761,random,egreedy,False,True,0.668
0.5254365084158628,second,0.07507391612720155,0.9732479339741672,58085,random,egreedy,False,False,0.729
0.20581033494019307,second,0.06508601273869782,0.17790372211401714,85677,zeros,boltzmann,False,True,0.705
0.3640795170616742,second,0.07227680986797487,0.012608304193371035,228876,zeros,egreedy,False,True,0.702
0.597695785436328,second,0.03512627594755177,0.001479946640173676,119288,random,egreedy,False,True,0.67
0.39873510320516636,first,0.08014375706694046,0.48841589097980864,141808,zeros,egreedy,False,False,0.387
0.9652039971760678,first,0.054362816340839136,0.5479183017683866,144969,random,boltzmann,True,False,0.622
0.03165747404234709,second,0.09691157238413052,0.19295653872908555,248880,zeros,egreedy,True,True,0.68
0.13387794947057807,first,0.04326346394985631,0.8435878285175041,140282,zeros,egreedy,False,False,0.353
0.182590973189231,first,0.05709057769694085,0.6249169787529654,106653,random,egreedy,True,True,0.325
0.42984003511582325,first,0.05295706329498598,0.18786781560854496,202708,zeros,boltzmann,False,False,0.628
0.637732077469805,second,0.03076101958558846,0.6854837406677415,154092,zeros,egreedy,True,False,0.681
0.18738087377060708,second,0.09671444210794101,0.35176280409067207,210323,random,boltzmann,True,True,0.707
0.06344783527567299,first,0.0010421676423561974,0.1953334772613509,229127,random,boltzmann,False,False,0.624
0.5510558118479734,second,0.01970990544273458,0.2573436090468925,107363,zeros,boltzmann,True,False,0.698
0.8204420452156187,first,0.026460839500877485,0.07026642815453485,137176,zeros,egreedy,True,False,0.301
0.6503872137164947,first,0.06600645751361128,0.032071842482396175,79628,random,boltzmann,True,False,0.635
0.5646032330638283,first,0.0969639933559236,0.42247535297761873,224454,random,egreedy,True,True,0.3
0.19643127513153125,first,0.012035110327590394,0.0026123743068961736,175627,zeros,egreedy,True,True,0.277
0.4099643207455651,first,0.041976858789158716,0.015108822436392003,166824,random,egreedy,True,False,0.323
0.026381520970546246,first,0.09469734636867756,0.013141368350517426,113679,random,egreedy,True,False,0.371
0.46219698354555805,second,0.07077694743485269,0.381389447594458,90086,zeros,boltzmann,True,True,0.687
0.6986371849031455,second,0.005643861956409794,0.3965597301323351,133964,zeros,boltzmann,True,False,0.683
0.1779372312332408,second,0.09194505418107289,0.7809171621585393,157592,random,egreedy,True,False,0.662
0.4455298893939469,second,0.06330765037097956,0.4337692746618281,114442,zeros,egreedy,True,False,0.691
0.2754594638268887,first,0.013429758042628082,0.5560670539456007,138405,zeros,boltzmann,True,True,0.63
0.8735344537339063,second,0.08158416349337555,0.4156824651694024,62854,zeros,egreedy,True,False,0.678
0.7330408386486114,second,0.07283117420263338,0.13510798697209025,111575,zeros,boltzmann,True,True,0.686
0.5900903803728722,second,0.07192447075978606,0.9574579508478094,144199,zeros,egreedy,False,True,0.691
0.5507538158685366,first,0.013440472668787774,0.1203323103059665,232969,random,boltzmann,False,False,0.613
0.10444269681790763,first,0.03158127618661543,0.7965341621780939,131130,zeros,boltzmann,False,False,0.621
0.8630068753574512,first,0.08398554845320158,0.44049960198987065,196501,random,egreedy,True,False,0.296
0.6420682110078064,second,0.07557313722716368,0.4610991433777326,200795,zeros,boltzmann,False,True,0.689
0.8299381023331648,first,0.031572681193375675,0.33230321295365234,128183,random,boltzmann,False,True,0.634
0.9510547662752967,first,0.06210685414866686,0.9253083429376185,130395,zeros,boltzmann,False,False,0.63
0.8356994817548187,first,0.03279056655802432,0.1695306057888911,224050,zeros,boltzmann,True,True,0.629
0.24883507580418396,second,0.05333108190286154,0.573703259563582,190196,random,egreedy,False,False,0.68
0.5548354562432166,second,0.035960339802206205,0.9732312935617256,66414,zeros,boltzmann,False,True,0.682
0.9247827399258673,second,0.055921060769461454,0.888402457594251,134037,zeros,boltzmann,False,False,0.705
0.14455004782209402,first,0.0773778644017212,0.5297781145055219,224376,random,boltzmann,True,True,0.635
0.0063262863071530395,second,0.07524897733187307,0.9057656256324393,78757,random,boltzmann,False,True,0.705
0.20185909792686907,second,0.084070759821338,0.3566543393026905,52439,zeros,boltzmann,False,True,0.697
0.10953449765007528,first,0.028771106334265724,0.4911309552025749,216166,zeros,boltzmann,True,True,0.627
0.14123706395420554,first,0.09790671336269931,0.6340533572065943,139974,zeros,boltzmann,False,True,0.632
0.39999664258269163,first,0.0103955725119859,0.5228599276389015,209924,zeros,egreedy,True,False,0.294
0.5823101125425785,second,0.05723642673618594,0.14880738818881703,61923,random,boltzmann,True,True,0.696
0.12078251100336268,first,0.05877967129849494,0.0694128252634294,146522,zeros,egreedy,True,True,0.354
0.18754935636662828,first,0.07628741540987315,0.9151247726224827,140724,zeros,boltzmann,False,True,0.63
0.3762807204160734,second,0.011132714046436114,0.8811800138680669,231101,zeros,boltzmann,True,True,0.68
0.7706592178728677,second,0.0015715846962769428,0.9895543405857772,70363,random,boltzmann,True,True,0.695
0.5600060238816047,second,0.0611815380096728,0.9311188714475144,73433,zeros,boltzmann,False,False,0.677
0.35024816989485974,first,0.04748379596055434,0.879865741941296,149013,zeros,boltzmann,False,True,0.625
0.8721659803279822,second,0.07706489934491136,0.18134051262632175,98516,random,egreedy,True,False,0.699
0.40980968253516914,second,0.043386214957226825,0.7377862927828032,162848,zeros,egreedy,True,True,0.653
0.8899424699165775,second,0.08044699138995157,0.3975271399134844,184137,zeros,egreedy,True,False,0.675
0.8579462588586935,second,0.057991790908026065,0.31887974896384197,104333,zeros,boltzmann,False,True,0.692
0.8883999756302563,first,0.015188815694016831,0.06277280596033108,244756,random,boltzmann,False,False,0.607
0.09755163705946257,second,0.0383460025429972,0.7183072719563816,168803,random,boltzmann,True,True,0.696
0.21388094274570746,first,0.009579294534851939,0.09542507453950189,202978,random,egreedy,True,False,0.304
0.15916022740655977,first,0.06199809341527381,0.3342291849997039,60159,random,egreedy,True,True,0.328
0.6499058607315553,second,0.04766901518579804,0.251854490905424,137253,zeros,egreedy,True,True,0.689
0.18404167423441364,second,0.09365696491477848,0.06195507583185028,232864,random,egreedy,True,True,0.682
0.7647869213640338,first,0.024725352723162713,0.3873486427615629,112245,random,egreedy,False,False,0.283
0.09304263409414104,second,0.0509948604177354,0.5774870168068404,223334,zeros,egreedy,False,False,0.623
0.9198205562726043,first,0.03134642727694233,0.9074952522277372,67045,random,egreedy,False,False,0.292
0.9128950135066931,first,0.013905169942595007,0.7640265608927025,129709,zeros,egreedy,False,True,0.291
0.7672783655554571,first,0.05293174324611519,0.6037703716701017,122902,zeros,boltzmann,True,True,0.621
0.7804173690829957,first,0.08282381631830749,0.5309356253316084,109707,zeros,egreedy,True,False,0.32
0.7840458601899457,first,0.010105274925412869,0.9139344500598054,227427,zeros,egreedy,False,False,0.291
0.676633076987762,first,0.09246933721903285,0.7552768304731613,107419,zeros,boltzmann,False,False,0.63
0.06892618900379521,second,0.07256071763555212,0.11962048347621382,155133,zeros,egreedy,False,False,0.657
0.0345147918569495,second,0.05348240349820259,0.8894573477150385,54357,random,egreedy,True,True,0.58
0.8770110866183676,first,0.058595512085293414,0.037700889986538685,236552,zeros,boltzmann,False,True,0.627
0.7700513479589159,first,0.0992565328021896,0.8941090458525895,239724,random,egreedy,True,False,0.291
0.12426190545000482,second,0.08321239300776449,0.7623782802736251,168323,random,boltzmann,False,False,0.703
0.3106859370967223,first,0.042029413377590655,0.604947239054977,243693,zeros,egreedy,False,False,0.377
0.11721411129463322,first,0.09814131312127446,0.7380434815980311,98462,zeros,boltzmann,False,True,0.653
0.03403749403735978,first,0.0883464314970573,0.7388445558779444,73833,random,boltzmann,True,True,0.616
0.33161176856931374,first,0.07210976118635565,0.7727974029726987,76245,zeros,boltzmann,True,True,0.622
0.2337128845243409,second,0.025698818671108854,0.43306910542261823,205390,random,boltzmann,False,True,0.701
0.6722842360385495,first,0.0723014003865852,0.4665829585332306,82466,zeros,boltzmann,False,False,0.636
0.24065512793323263,first,0.010342023485033977,0.9548892145674044,66032,zeros,egreedy,True,True,0.282
0.022731775714629254,second,0.07114801021058988,0.6939602679687858,79146,zeros,egreedy,False,False,0.66
0.031208687989241812,second,0.054336430382824145,0.7652796522208124,186088,zeros,boltzmann,True,False,0.682
0.9219119707694686,second,0.03366312737329272,0.5589073771454265,159518,random,egreedy,True,True,0.705
0.4793919807025965,second,0.09737949643315778,0.027389757044458826,228294,random,boltzmann,False,True,0.666
0.05669299709894837,second,0.014663048785695684,0.22366619489788697,202692,zeros,egreedy,True,True,0.677
0.5161943872483006,second,0.053591831780608695,0.1434954072527444,145984,zeros,egreedy,False,False,0.639
0.6445167798055401,first,0.038985065845757075,0.7748460686720557,198200,zeros,egreedy,True,False,0.346
0.925577961392573,second,0.08298233957011873,0.39137715075534707,111682,random,boltzmann,True,False,0.709
0.621960210041457,first,0.06910928821446598,0.5312829594137713,133463,random,boltzmann,True,False,0.63
0.44019949588248497,first,0.004958858775902311,0.7781456646492075,208882,zeros,boltzmann,False,False,0.626
0.8033279398249937,first,0.03751313051139897,0.35987704923431224,213642,random,boltzmann,False,False,0.632
0.6688799931511273,first,0.06413814569156481,0.5686818961497786,132984,random,boltzmann,True,False,0.642
0.5673817886832788,second,0.00977661801446868,0.5041455063877616,246472,random,egreedy,True,True,0.709
0.4928205919951847,first,0.0959323689314103,0.6265435329055045,183240,random,boltzmann,False,True,0.621
0.6152759560835561,first,0.04589643642717798,0.6032439330001302,228168,zeros,egreedy,True,False,0.309
0.3738964595980677,second,0.01770181056387724,0.0038290896136545217,200212,random,egreedy,False,False,0.675
0.9790869745508681,second,0.02538490668424409,0.6957141492962174,149304,zeros,egreedy,False,True,0.66
0.3706799845148083,first,0.0030827571167816757,0.1242971645819947,238694,zeros,egreedy,True,False,0.301
0.050474198758252986,second,0.06589266008013256,0.5506542896125609,78626,random,boltzmann,True,True,0.709
0.12070221521171232,second,0.04007328280516581,0.7731994204760141,50256,random,egreedy,True,True,0.67
0.9303356290274353,first,0.04335856127285658,0.597604567138987,124402,random,egreedy,True,True,0.306
0.03522784379453303,first,0.07143805311384352,0.0159508768913714,96565,random,egreedy,False,False,0.403
0.30768651933894386,second,0.02612579093817264,0.8047739430656198,163188,zeros,boltzmann,True,True,0.672
0.4976864092150979,second,0.04334088420438548,0.8155995365029706,208938,zeros,boltzmann,False,True,0.686
0.8219068682913396,second,0.010634270926494056,0.6358903191490812,131126,zeros,boltzmann,False,False,0.684
0.24964211601093333,second,0.03485394172758054,0.7765637398459865,229601,random,boltzmann,True,True,0.684
0.08744638362113721,first,0.04117817486954705,0.0032184212850142825,68691,zeros,egreedy,True,False,0.335
0.04352997380924217,first,0.0967702121022693,0.7146407016729164,216506,zeros,boltzmann,False,False,0.624
0.4210165361201039,first,0.04227697316256458,0.39144930392795896,110441,random,egreedy,False,False,0.296
0.6582625122649799,second,0.011259267971734415,0.8113839622868234,158445,zeros,boltzmann,False,True,0.684
0.7983215131971124,first,0.0446011739465264,0.9326649855159841,97297,zeros,boltzmann,False,True,0.631
0.8259155118213076,first,0.05519036222574458,0.14858605186373594,232169,zeros,egreedy,False,True,0.305
0.14708406988922706,second,0.09564785130137088,0.01746269248753814,115699,zeros,egreedy,False,False,0.633
0.21648118664346672,second,0.0333678988093563,0.5978431517961427,96813,zeros,egreedy,False,False,0.708
0.287485695366838,first,0.0713369405351635,0.05745300706823495,248953,zeros,egreedy,False,True,0.371
0.8209427651083404,second,0.06417438251423117,0.46336853809593825,66196,random,egreedy,True,True,0.678
0.4223890889222055,first,0.035503728030915525,0.9335554477772482,198574,zeros,boltzmann,False,True,0.62
0.7752162988425123,first,0.02541844086223012,0.27481974327677333,93385,random,egreedy,True,False,0.294
0.25358869759637115,second,0.0017724155449023856,0.5737571431376858,182659,zeros,boltzmann,False,True,0.698
0.9310406118445338,second,0.0803292114309305,0.7158118130203764,58006,zeros,egreedy,True,False,0.646
0.32259197797203787,first,0.012187214670680641,0.14020390796493437,186360,zeros,egreedy,False,True,0.292
0.6242940104198468,first,0.07253725164806495,0.1284466926646111,106604,random,egreedy,False,True,0.352
0.026343380459525556,first,0.07835553649876457,0.269880319451249,69118,random,boltzmann,True,False,0.632
0.6544398189618225,second,0.061519165524755316,0.8571325511033826,148793,zeros,boltzmann,True,True,0.688
0.38595553705200336,first,0.0016126938886416218,0.9619852512237312,170705,zeros,egreedy,True,True,0.268
0.32301803055019396,second,0.054479261526127254,0.7568343743476093,234067,random,boltzmann,False,True,0.696
0.561584364360497,second,0.08039133190158494,0.7106324370013117,62108,random,egreedy,False,False,0.726
0.4190157956595312,first,0.01801304141620319,0.0574420057209081,197708,random,boltzmann,True,False,0.619
0.16334276894633804,first,0.07332309984632611,0.34779138309545193,90348,zeros,boltzmann,True,False,0.63
0.16366733322506866,second,0.08173617828120895,0.7939374068949183,59116,random,egreedy,True,True,0.666
0.25490693635014894,second,0.006112843174965701,0.4483191173360561,227250,zeros,egreedy,True,True,0.68
0.5945108523756855,second,0.01315268950992629,0.020038238236340055,54132,zeros,egreedy,False,True,0.661
0.2719496612396476,second,0.014623466327744989,0.15325674027740296,92649,zeros,egreedy,False,False,0.662
0.9676573447316964,first,0.0779511333582237,0.9154248870644324,207276,zeros,egreedy,False,False,0.258
0.5834362704077098,second,0.06675575319851101,0.0633575229582527,211037,zeros,egreedy,False,False,0.69
0.19913188871651766,second,0.05018838671196674,0.04005880933180836,173706,random,egreedy,False,True,0.69
0.3618670185605589,first,0.05251784489644739,0.3866411352978462,212945,random,boltzmann,True,True,0.645
0.984169765024044,first,0.08664536742185368,0.5113177988043747,223752,zeros,boltzmann,False,False,0.611
0.3822236990972615,first,0.07808951764872121,0.22697506269500597,215081,random,boltzmann,False,False,0.641
0.5308805054685878,second,0.01077767816787556,0.027379061171000873,52500,zeros,boltzmann,True,True,0.696
0.20805727360225956,second,0.05802590832112719,0.856382833588398,198093,zeros,egreedy,False,False,0.716
0.40381623304669434,second,0.03182717782636642,0.2699676972162338,220849,zeros,boltzmann,True,False,0.696
0.12425804697951648,first,0.009193053110007898,0.29819770898224274,109090,random,egreedy,True,False,0.311
0.17777977824740976,second,0.0805451766978295,0.6869410499382981,172670,random,boltzmann,True,False,0.686
0.36640772799152665,second,0.04506907550579649,0.44612707896347775,134596,zeros,egreedy,False,True,0.671
0.7566288793535171,second,0.0031070868762411606,0.6401648393601593,103479,random,boltzmann,False,False,0.71
0.3088946587429545,second,0.002310514074596967,0.4795931594330412,222295,zeros,boltzmann,False,True,0.684
0.5508217619619006,second,0.02573844027451124,0.38898211829541973,243904,zeros,boltzmann,False,True,0.695
0.7873297816287663,first,0.0767859588084583,0.6757989791611126,173535,random,egreedy,True,False,0.29
0.4110196283451637,first,0.05300586799924605,0.5912070166526384,132313,zeros,boltzmann,False,True,0.628
0.28037592954242274,second,0.012679776883016362,0.29107141908979406,50380,zeros,egreedy,False,True,0.634
0.1904901877750681,first,0.01992345981138337,0.3825813777983411,184660,zeros,egreedy,True,True,0.305
0.09634111444425364,first,0.09472775202587683,0.8301626325187987,78999,random,boltzmann,False,False,0.636
0.04040449554242498,first,0.013738094272178557,0.7270963686656362,58697,random,boltzmann,True,False,0.635
0.3412638334283433,second,0.06598530978212393,0.7351698951558098,115864,random,egreedy,True,False,0.651
0.23708630651091123,second,0.053901931612556575,0.6592765077793991,127060,random,boltzmann,False,True,0.696
0.30313781341530566,second,0.07497863239189471,0.6453943926967158,115189,zeros,egreedy,True,True,0.68
0.9062123437193701,first,0.07287237320451992,0.3784546537484972,162799,random,egreedy,False,True,0.319
0.7482025358782363,first,0.09669214354570191,0.43085722868668347,208859,random,boltzmann,True,False,0.631
0.7514865113989883,second,0.09968682834431371,0.5464997783043625,142028,random,egreedy,False,False,0.682
0.0712773919585602,second,0.05357558305187449,0.06502203246912389,246863,zeros,egreedy,True,True,0.67
0.9592810917579966,first,0.07709149298544928,0.6945444434752931,130071,random,boltzmann,True,True,0.642
0.2982269281366551,second,0.07589231779928014,0.7391518301202435,129571,random,boltzmann,True,True,0.71
0.7201982610891033,second,0.07622423495795858,0.5573432450899132,159134,random,egreedy,True,True,0.681
0.5926779558565394,first,0.008361818292317181,0.8055118594141729,127302,random,egreedy,False,True,0.278
0.20387605415524312,first,0.04767402626487289,0.8930343255886232,66443,random,egreedy,True,False,0.281
0.27192118886240557,second,0.0552324230964975,0.6115291048318894,96057,random,boltzmann,False,True,0.687
0.19167704107646533,first,0.02294206630494426,0.824522362140944,55419,random,boltzmann,False,True,0.642
0.8990923393727056,first,0.013151742659121168,0.18746580128897522,247023,random,egreedy,True,True,0.3
0.25247556328029486,second,0.0409173990415779,0.024701267916816122,225143,zeros,boltzmann,False,False,0.703
0.9956946984302398,second,0.03869446989728757,0.5816570261260156,87403,random,boltzmann,True,True,0.699
0.26553405667330443,first,0.030562829546139893,0.2520329698410406,179134,random,boltzmann,False,False,0.629
0.041272667987481415,second,0.03526214709148586,0.13075354256339303,229837,random,boltzmann,True,False,0.695
0.9820725297773298,second,0.09385329922972381,0.06639790325442592,109393,zeros,boltzmann,False,True,0.682
0.8840763654902779,first,0.09463714014256108,0.978488681090425,140893,random,boltzmann,True,False,0.636
0.33632838236363083,second,0.006329082747427694,0.3689330473941113,72377,zeros,egreedy,True,False,0.639
0.06961967030493077,second,0.005863893183806949,0.9856909397955129,77930,zeros,egreedy,False,False,0.675
0.974235147130483,second,0.007418137319668831,0.795615997030259,162422,zeros,egreedy,False,True,0.67
0.49795731668086785,second,0.059637094410316886,0.954414358468243,169052,zeros,egreedy,True,False,0.684
0.6166705818051974,second,0.08990925017252653,0.29973343542690684,84048,random,egreedy,False,True,0.662
0.9641515785965656,second,0.08383785408684577,0.11390133601450804,54285,zeros,egreedy,True,True,0.675
0.9174756541192329,first,0.08774975997208408,0.5392518057200596,151688,random,egreedy,False,False,0.268
0.39284838413773693,second,0.08505728929394213,0.287995133894502,182912,random,boltzmann,False,False,0.68
0.6779871336456591,second,0.04785274880750166,0.42061646544941994,77815,zeros,egreedy,False,True,0.649
0.521099661256421,first,0.030758036787120583,0.41353308794184157,213648,zeros,egreedy,False,True,0.32
0.5297062149405954,first,0.0809939541827182,0.31150792674062294,66440,random,boltzmann,False,False,0.632
0.5719028499500566,first,0.04487887361744311,0.04040083974972771,69038,random,boltzmann,False,False,0.634
0.1399485405398131,second,0.07625315956425205,0.47839045050960083,118329,zeros,boltzmann,False,True,0.685
0.1724331913452256,second,0.04945705418949106,0.1777058707120111,237224,zeros,boltzmann,True,True,0.693
0.8185807532003666,first,0.08436042593695539,0.5969081766014862,112941,random,boltzmann,True,False,0.612
0.11215900264043555,second,0.07280431026456728,0.8700603350368635,155116,zeros,boltzmann,True,False,0.694
0.9389118770036148,second,0.018788320921845444,0.428291358658577,226005,random,egreedy,True,False,0.671
0.9013615603483945,first,0.04787727399734588,0.469550970514661,161700,zeros,boltzmann,False,True,0.634
0.4956113904837389,second,0.0401261641057391,0.8171825121032885,173206,random,boltzmann,False,True,0.679
0.8055333839032718,first,0.07882408965660871,0.8614889677126362,238211,random,egreedy,False,False,0.243
0.89680412599639,second,0.06865155080344386,0.9630969831164107,110252,zeros,boltzmann,True,False,0.679
0.626920384143374,first,0.06917414857171393,0.6300031669908212,226630,random,boltzmann,True,True,0.629
0.6845537957823101,first,0.019627428566622716,0.5294882767234943,242852,zeros,boltzmann,True,False,0.622
0.7299972695271679,first,0.04569599374632843,0.12030361583933823,208873,random,egreedy,False,True,0.296
0.2622074156846763,second,0.09578228647315135,0.824845437974438,116833,random,egreedy,False,False,0.661
0.4820492373107138,second,0.061482521591914516,0.2453144192435967,123872,random,boltzmann,True,False,0.686
