mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,mean_lp_offline_welfare,mean_effective_poa_lp,mean_rev_all,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,budget_multiplier,budget_multiplier_coded,reserve_price,reserve_price_coded,sigma,sigma_coded,cell_id,replicate,seed,auction_type_code,objective_code
6420.263335505509,4196.179057827778,1.040725915551243,0.9998418671584188,3.1684252269269284,0.8226000000000001,0.2829722028169951,0.0,0.6395406725878319,4366.97954383582,1.040725915551243,6419.087500496809,20.972303706794264,0.0002921684163975,3.168425226610086,8.06990567566298e-05,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,6,425006,0,0
6857.535482638786,4245.611299158409,1.1035665891082571,0.9612429441047436,42.38311074217605,0.7473444444444446,0.2644533505739909,0.0,0.634949302060561,4631.364981038201,1.1035665891082576,6878.872407651624,58.27386141108218,0.0709611557378718,42.383110737937734,2.1299941127888804,second,-1,value_max,-1,2,-1,1.0,1,0.0,-1,0.5,1,5,7,425007,0,0
4736.136295701014,2527.639737814172,1.112052562691905,0.9998641459704674,2.253031967910918,0.5968777777777777,0.1429123903260133,0.0068333333333333,0.6742169529044229,2811.1013881696285,1.1121637246309446,4735.395559441999,51.64529511553519,0.0002761180472618,2.2530319676856148,3.803305169410567e-05,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,0,426000,0,0
4004.3429081476975,2076.122387502403,1.0220494810742784,0.9998655581476984,2.1683261413924195,0.7425888888888889,0.1078902415457532,0.0047888888888888,0.692782789161738,2121.85703387669,1.0220494810742786,4003.7110835135745,41.603883314955056,0.0002205331251803,2.1683261411755868,-1.5286162844946253e-05,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,1,426001,0,0
5469.513040195178,2919.6768960431177,1.116310816610765,0.9998830860768524,2.265740477698209,0.5977555555555556,0.1557418782713837,0.0063555555555555,0.673521109003757,3259.9618459968583,1.116567354402186,5468.653171397483,45.40385872674051,0.0002491855935094,2.265740477471635,1.9411903432511653e-05,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,2,426002,0,0
6014.257206902879,3557.0496240693046,1.1759175903523875,0.9998857539624036,2.5752410091639995,0.6981222222222221,0.1621315874922953,0.0056666666666666,0.6090354821689892,4184.277519092376,1.1763691352345758,6013.2151844695145,48.01932991582635,0.0002818216351839,2.5752410089064752,0.0001360008187355,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,3,426003,0,0
5589.623270866605,2891.187040453418,1.021999650724493,0.9998983478174764,2.1876841100639957,0.7217888888888889,0.1220449154231207,0.0027333333333333,0.693053150215753,2954.770736024073,1.021999650724493,5588.917371618239,43.45855903299616,0.0001473525616915,2.187684109845227,9.29802840882451e-05,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,4,426004,0,0
6492.710960790417,3367.2273835020274,1.049370130294759,0.9998511386824428,2.2160339622415175,0.6341,0.1602145551920719,0.0036888888888888,0.6898271613520376,3533.412382033289,1.049370130294759,6491.994689268142,47.441192981572385,0.000244792962238,2.216033962019914,8.161954016420412e-05,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,5,426005,0,0
7363.063405941583,3826.841242235769,1.0723673074947917,0.9998584799106732,2.245291974398106,0.5985777777777778,0.1881640483982078,0.0050888888888888,0.6862746372904878,4103.714170808063,1.0723673074947917,7362.267974593684,45.94638885839595,0.0003425623162907,2.245291974173577,0.0001162841941785,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,6,426006,0,0
7715.2571161756605,4001.4505464723416,1.0581389556181688,0.9998810328179368,2.237732031027084,0.6139888888888889,0.1674037093145261,0.0027555555555555,0.6886878405359399,4234.047971434198,1.0581389556181688,7714.459354109808,43.75748067598943,0.0001989715150177,2.237732030803311,0.000121549045212,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.1,-1,6,7,426007,0,0
